"ID","year","fed","sta","mun","tot","fPI","sPI","mPI","tPI","fUS","sUS","mUS","tUS","icms_e","icms_e1","agr","ind","ser","pop","inc","arpa","comp","ama","cer","caa","mat","pan","pam"
"MT",1993,0.45153339,0.00596325,0,0.45749664,0.45153339,0.00596325,0,0.45749664,0,0,0,0,0,0,8.51327747,18.93504944,72.55167309,9.16778057,4.17221938,0,0,1,1,0,0,1,0
"MT",1994,0.45175479,0.0743342,0,0.52608898,0.45153339,0.02205197,0,0.47358536,0.00022139,0.05228223,0,0.05250363,0,0,18.51097575,20.58644921,60.90257504,9.45642421,4.37208342,0,0,1,1,0,0,1,0
"MT",1995,0.45175479,0.35312258,2.325e-05,0.80490061,0.45153339,0.02205197,2.325e-05,0.4736086,0.00022139,0.33107061,0,0.33129201,0,0,16.53122603,23.15467533,60.31409864,9.73790426,4.78853241,0,0,1,1,0,0,1,0
"MT",1996,0.45175479,0.41691731,8.634e-05,0.86875844,0.45153339,0.02205197,8.081e-05,0.47366617,0.00022139,0.39486534,5.53e-06,0.39509227,0,0,16.92221373,22.63097601,60.44681026,9.41044174,4.78190003,0,0,1,1,0,0,1,0
"MT",1997,0.54235149,0.83016168,8.745e-05,1.37260063,0.45153339,0.43529634,8.192e-05,0.88691165,0.0908181,0.39486534,5.53e-06,0.48568898,0,0,18.82068389,21.5917577,59.5875584,9.62936459,4.82155207,0,0,1,1,0,0,1,0
"MT",1998,0.8832221,1.50010706,8.745e-05,2.3834166,0.45153339,0.58118956,8.192e-05,1.03280487,0.4316887,0.9189175,5.53e-06,1.35061174,0,0,17.57698476,21.43122315,60.99179209,9.81378691,4.98367424,0,0,1,1,0,0,1,0
"MT",1999,0.8832221,1.46920707,0.08128819,2.43371736,0.45153339,0.55028958,0.00025792,1.00208089,0.4316887,0.9189175,0.08103026,1.43163646,0,0,21.60318241,20.8226506,57.57416699,9.99849965,5.21221902,0,0,1,1,0,0,1,0
"MT",2000,0.88323317,1.5573332,0.08129372,2.52186009,0.45153339,0.6384157,0.00026346,1.09021255,0.43169977,0.9189175,0.08103026,1.43164753,0,1,26.82607871,21.41565525,51.75826603,10.18386897,5.46723524,0,0,1,1,0,0,1,0
"MT",2001,0.88323317,2.20210273,0.47448477,3.55982067,0.45153339,1.28318524,0.00221726,1.73693589,0.43169977,0.9189175,0.47226751,1.82288478,0,1,24.52323599,22.17157233,53.30519167,10.77729747,5.76291396,0,0,1,1,0,0,1,0
"MT",2002,0.94137681,2.66610062,0.56862489,4.17610231,0.45153339,1.73849783,0.00228479,2.192316,0.48984342,0.92760279,0.5663401,1.98378631,1,1,29.73464124,17.17905535,53.08630341,10.96315503,6.02600083,1,1,1,1,0,0,1,0
"MT",2003,0.94137681,2.63309449,0.56862489,4.14309618,0.45153339,1.704269,0.00228479,2.15808718,0.48984342,0.92882548,0.5663401,1.985009,1,1,31.76573823,16.08487243,52.14938935,11.15926132,6.46050804,1,1,1,1,0,0,1,0
"MT",2004,0.94139895,2.75371003,0.56862489,4.26373386,0.45153339,1.82488454,0.00228479,2.27870272,0.48986556,0.92882548,0.5663401,1.98503114,1,1,35.34733695,19.87722801,44.77543505,11.57093594,6.59913861,1,1,1,1,0,0,1,0
"MT",2005,0.94139895,2.7367457,0.56862489,4.24676953,0.45153339,1.80792022,0.00228479,2.26173839,0.48986556,0.92882548,0.5663401,1.98503114,1,1,32.17493796,18.65376133,49.17130071,11.79876066,7.50941025,1,1,1,1,0,0,1,0
"MT",2006,2.24371843,2.81553103,0.5686581,5.62790755,1.75385288,1.8006452,0.002318,3.55681608,0.48986556,1.01488582,0.5663401,2.07109148,1,1,25.27031768,18.10949083,56.62019149,12.02488498,7.7493085,1,1,1,1,0,0,1,0
"MT",2007,2.24371843,2.95417547,0.5686581,5.76655199,1.75385288,1.84842981,0.002318,3.60460068,0.48986556,1.10574565,0.5663401,2.16195131,1,1,28.11730933,16.42787888,55.45481179,12.01496455,7.25555772,1,1,1,1,0,0,1,0
"MT",2008,2.24371843,2.95417547,0.56952486,5.76741875,1.75385288,1.84842981,0.00318476,3.60546744,0.48986556,1.10574565,0.5663401,2.16195131,1,1,29.39486459,15.86408323,54.74105218,12.44886229,8.08523609,1,1,1,1,0,0,1,0
"MT",2009,2.24371843,2.95417547,0.56952486,5.76741875,1.75385288,1.84842981,0.00318476,3.60546744,0.48986556,1.10574565,0.5663401,2.16195131,1,1,28.61547752,16.89767232,54.48685016,12.63388648,8.47078255,1,1,1,1,0,0,1,0
"GO",1991,0.48437079,0.21224493,0.00042633,0.69704205,0.45927205,0.21224493,0.00042633,0.67194331,0.02509874,0,0,0.02509874,0,0,13.57970496,25.29956796,61.12072708,16.91524789,4.97412199,0,0,0,1,0,0,0,0
"GO",1992,0.49077457,0.22160361,0.00042633,0.71280451,0.45927205,0.22160361,0.00042633,0.681302,0.03150252,0,0,0.03150252,0,0,13.33463616,27.46044168,59.20492216,17.25032015,4.99952296,0,0,0,1,0,0,0,0
"GO",1993,0.49078927,0.22147424,0.00042633,0.71268984,0.45927205,0.22147424,0.00042633,0.68117263,0.03151722,0,0,0.03151722,0,0,16.2133336,26.73201864,57.05464777,17.55747042,4.9341617,0,0,0,1,0,0,0,0
"GO",1994,0.51422274,0.22147424,0.00042633,0.73612332,0.45927205,0.22147424,0.00042633,0.68117263,0.05495069,0,0,0.05495069,0,0,18.66137075,28.29060046,53.04802878,17.84924549,5.13271883,0,0,0,1,0,0,0,0
"GO",1995,0.51657491,0.22195938,0.00042633,0.73896062,0.45927205,0.22195938,0.00042633,0.68165776,0.05730286,0,0,0.05730286,0,0,18.0706564,26.06744113,55.86190247,18.13378122,5.15654908,0,0,0,1,0,0,0,0
"GO",1996,0.519521,0.36557393,0.00042633,0.88552126,0.45927205,0.22133311,0.00042633,0.6810315,0.06024895,0.14424081,0,0.20448976,0,0,15.83672768,26.71612997,57.44714235,19.00314241,5.13999899,0,0,0,1,0,0,0,0
"GO",1997,0.52292576,0.36558569,0.00042633,0.88893778,0.45927205,0.22134487,0.00042633,0.68104326,0.06365371,0.14424081,0,0.20789452,0,0,15.86926747,29.39874327,54.73198926,19.52849159,5.16673676,0,0,0,1,0,0,0,0
"GO",1998,0.75273682,0.42344608,0.00042633,1.17660923,0.45927205,0.22965979,0.00042633,0.68935817,0.29346477,0.19378629,0,0.48725106,0,0,16.35094119,28.73626692,54.91279189,19.96785672,5.30713835,0,0,0,1,0,0,0,0
"GO",1999,0.75565057,0.42344608,0.00042633,1.17952297,0.45927205,0.22965979,0.00042633,0.68935817,0.29637852,0.19378629,0,0.4901648,0,0,16.15725177,29.55654817,54.28620007,20.40790369,5.26650039,0,0,0,1,0,0,0,0
"GO",2000,0.76495339,0.55450593,0.00042633,1.31988565,0.45927205,0.22965979,0.00042633,0.68935817,0.30568134,0.32484614,0,0.63052748,0,0,17.19231495,32.48966931,50.31801574,20.84952479,5.21633795,0,0,0,1,0,0,0,0
"GO",2001,1.27921652,3.11836888,0.00042633,4.39801173,0.45927205,0.22965979,0.00042633,0.68935817,0.81994447,2.88870909,0,3.70865356,0,0,17.53661623,35.02575593,47.43762784,21.53478775,5.36061888,0,0,0,1,0,0,0,0
"GO",2002,1.66254783,3.46615748,0.00042633,5.12913163,0.45927205,0.25305504,0.00042633,0.71275342,1.20327577,3.21310244,0,4.41637821,0,0,18.72114729,23.90257624,57.37627647,21.92989185,5.42295631,0,1,0,1,0,0,0,0
"GO",2003,1.66845471,3.57393087,0.00042633,5.24281191,0.45927205,0.33756255,0.00042633,0.79726093,1.20918265,3.23636832,0,4.44555098,0,0,18.28216458,23.2413436,58.47649183,22.33447023,5.59234939,0,1,0,1,0,0,0,0
"GO",2004,1.66845471,3.57393087,0.00042633,5.24281191,0.45927205,0.33756255,0.00042633,0.79726093,1.20918265,3.23636832,0,4.44555098,0,0,17.17402155,24.97521877,57.85075968,23.1837717,5.70931028,0,1,0,1,0,0,0,0
"GO",2005,1.67360301,3.57962017,0.00042633,5.25364952,0.45927205,0.34325185,0.00042633,0.80295024,1.21433096,3.23636832,0,4.45069928,0,0,13.35817341,25.97287185,60.66895474,23.6537904,5.88621629,0,1,0,1,0,0,0,0
"GO",2006,1.76106309,3.54720142,0.00042633,5.30869084,0.46058104,0.34600977,0.00042633,0.80701714,1.30048205,3.20119165,0,4.5016737,0,0,10.26882283,26.48925021,63.24192696,24.12029044,6.01035054,0,1,0,1,0,0,0,0
"GO",2007,1.76115423,3.54720142,0.00042633,5.30878199,0.46058104,0.34600977,0.00042633,0.80701714,1.3005732,3.20119165,0,4.50176485,0,0,11.01286461,26.97371738,62.01341801,23.76792794,6.07697793,0,1,0,1,0,0,0,0
"GO",2008,1.76115423,3.54720142,0.00042633,5.30878199,0.46058104,0.34600977,0.00042633,0.80701714,1.3005732,3.20119165,0,4.50176485,0,0,12.8316145,26.21362378,60.95476172,24.60113028,6.50434189,0,1,0,1,0,0,0,0
"GO",2009,1.78683403,3.54720142,0.00042633,5.33446178,0.46058104,0.34600977,0.00042633,0.80701714,1.32625299,3.20119165,0,4.52744464,0,0,14.02108697,27.01414542,58.96476761,24.94333245,6.78630143,0,1,0,1,0,0,0,0
"DF",1991,25.69516924,16.8131517,0,42.50832094,5.19031232,1.77698993,0,6.96730224,20.50485692,15.03616177,0,35.54101869,0,0,0.88762814,3.85423339,95.25813847,6.73887922,20.57765275,0,0,0,1,0,0,0,0
"DF",1992,25.69516924,16.8131517,0,42.50832094,5.19031232,2.54325304,0,7.73356535,20.50485692,14.26989866,0,34.77475558,0,0,0.41579439,3.55670024,96.02750536,6.89856992,20.41214289,0,0,0,1,0,0,0,0
"DF",1993,25.69516924,16.8131517,0,42.50832094,5.19031232,2.54325304,0,7.73356535,20.50485692,14.26989866,0,34.77475558,0,0,0.35374782,3.96798692,95.67826526,7.04216149,19.97472362,0,0,0,1,0,0,0,0
"DF",1994,25.69516924,16.8131517,0,42.50832094,5.19031232,2.54325304,0,7.73356535,20.50485692,14.26989866,0,34.77475558,0,0,0.89951284,6.36060475,92.73988242,7.17995317,20.35622615,0,0,0,1,0,0,0,0
"DF",1995,25.69516924,16.8131517,0,42.50832094,5.19031232,2.54325304,0,7.73356535,20.50485692,14.26989866,0,34.77475558,0,0,0.52631158,7.37800494,92.09568348,7.31431878,20.42875433,0,0,0,1,0,0,0,0
"DF",1996,25.69516924,17.19083342,0,42.88600266,5.19031232,2.54325304,0,7.73356535,20.50485692,14.64758039,0,35.15243731,0,0,0.52227607,7.43280686,92.04491707,7.66842799,20.64774027,0,0,0,1,0,0,0,0
"DF",1997,25.69534225,17.19014138,0,42.88548363,5.19031232,2.54325304,0,7.73356535,20.50502993,14.64688835,0,35.15191828,0,0,0.48939732,7.12960346,92.38099922,7.90020909,20.77239117,0,0,0,1,0,0,0,0
"DF",1998,25.69534225,17.38789228,0,43.08323453,5.19031232,2.54325304,0,7.73356535,20.50502993,14.84463925,0,35.34966918,0,0,0.54864612,6.94128013,92.51007375,8.09546518,21.07683148,0,0,0,1,0,0,0,0
"DF",1999,25.89229782,17.38789228,0,43.2801901,5.19031232,2.54325304,0,7.73356535,20.7019855,14.84463925,0,35.54662475,0,0,0.46904581,7.64886928,91.88208491,8.2910201,21.05613657,0,0,0,1,0,0,0,0
"DF",2000,25.89229782,17.39740785,0,43.28970567,5.19031232,2.54325304,0,7.73356535,20.7019855,14.85415482,0,35.55614032,0,0,0.48948844,6.85542399,92.65508758,8.48727791,21.05743034,0,0,0,1,0,0,0,0
"DF",2001,25.89281685,17.40069505,0,43.2935119,5.19031232,2.54325304,0,7.73356535,20.70250453,14.85744202,0,35.55994655,0,0,0.49496212,6.7350758,92.76996208,8.82799011,21.23637559,0,0,0,1,0,0,0,0
"DF",2002,87.82334758,5.86032984,0,93.68367742,5.79065844,2.54325304,0,8.33391148,82.03268914,3.3170768,0,85.34976594,0,0,0.4779461,5.94945906,93.57259484,9.03166825,21.41772634,0,1,0,1,0,0,0,0
"DF",2003,87.82334758,5.86032984,0,93.68367742,5.79065844,2.54325304,0,8.33391148,82.03268914,3.3170768,0,85.34976594,0,0,0.49315078,7.21121772,92.29563149,9.21665036,21.78047257,0,1,0,1,0,0,0,0
"DF",2004,87.82334758,5.86032984,0,93.68367742,5.79065844,2.54325304,0,8.33391148,82.03268914,3.3170768,0,85.34976594,0,0,0.31517277,6.80890242,92.87592481,9.60496547,21.6125898,0,1,0,1,0,0,0,0
"DF",2005,87.74826106,5.93541636,0,93.68367742,5.79065844,2.61833955,0,8.40899799,81.95760262,3.3170768,0,85.27467942,0,0,0.24552171,7.47214225,92.28233604,9.8198688,22.17536465,0,1,0,1,0,0,0,0
"DF",2006,92.89447138,5.93541636,0,98.82988774,13.04737219,2.61833955,0,15.66571174,79.84709919,3.3170768,0,83.164176,0,0,0.21160998,6.37512577,93.41326425,10.03316012,22.81191764,0,1,0,1,0,0,0,0
"DF",2007,92.89447138,5.95375546,0,98.84822684,13.04737219,2.61833955,0,15.66571174,79.84709919,3.33541591,0,83.1825151,0,0,0.2920469,6.54670078,93.16125231,10.33670334,23.54251576,0,1,0,1,0,0,0,0
"DF",2008,92.89447138,5.96327103,0,98.85774241,13.04737219,2.61833955,0,15.66571174,79.84709919,3.34493148,0,83.19203067,0,0,0.41595522,6.32924651,93.25479827,10.7628777,24.19776853,0,1,0,1,0,0,0,0
"DF",2009,92.89447138,5.96327103,0,98.85774241,13.04737219,2.61833955,0,15.66571174,79.84709919,3.34493148,0,83.19203067,0,0,0.46526155,6.57519471,92.95954374,10.97217475,24.12241002,0,1,0,1,0,0,0,0
