Sigla,Código,City,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
PE,2601805,Betânia,1.06E-06,2.65E-06,2.74E-05,5.35E-05,0.002321709,0.046115746,0.489744836,5.400393236,154.4396,0,0,4869.09,,,11587.12,21671.41,20647.47,71903.21,95018.2,91599.52,297896.81,251963.31,409978.82,343852.92,305403.7199,412046.92,429604.54,536753.19,150316.8,203919.66,88013.73,0,281691.04
PE,2601904,Bezerros,1.46E-05,4.67E-05,9.67E-05,0.000262805,0.052668873,3.374509891,8.684059746,58.85000411,3172.4029,36342.1,62806.32,58166.08,196796.21,120089.56,168150.9,239653,413742.98,998905.04,895108.26,771464.54,891387.41,915150.99,1162392.69,1277228.41,1746144.78,1445653.38,2041177.48,1781820.98,708568.09,1548003.86,2084833.8,1940865.92,1813605.68
PE,2602001,Bodocó,8.12E-06,1.09E-05,2.71E-05,0.000171059,0.004913055,0.254339746,1.126728618,8.099941964,147.4124,0,32255.18,40495.78,59482.13,135495.69,79848.6,107674.9,170338.77,362489.08,358245.34,471855.05,887428.27,661830.17,875743.93,1027733.84,1066735.05,1524631.07,1755171.3,2196407.58,1497598,1503367.02,1286115.82,1423641.51,1307687.34
PE,2602100,Bom Conselho,1.44E-05,5.17E-05,9.95E-05,0.000594125,0.0360324,1.005488509,9.8685824,61.49609262,4048.0419,0,108730.09,86072.12,119253.11,122090.93,112157.69,100371.29,198214.86,397153.74,290629.12,528471.64,580949.6,558499.42,808685.03,1378721.7,657791.61,1214923.38,1403791.19,1631240.85,909930.94,919989.91,766539.91,1236863.89,
PE,2602209,Bom Jardim,8.92E-07,1.86E-06,3.79E-06,3.65E-05,0.000693782,0.237728873,2.365884873,51.75098705,1094.1369,10159.7,17650.3,20396.72,39115.15,54132,69708,93248,157069.38,405835.15,404880.69,486729.6,352491.92,472223.32,592291.26,798061.3,861323.77,709222.56,768425.98,1281779.21,1658186.98,934815.23,788442.74,1253821.53,1306218.52
PE,2602308,Bonito,1.68E-05,6.22E-05,0.006366068,0.036463029,0.713896364,2.346358727,18.54544825,64.79857429,4231.3016,51200.5,78845.76,82420.1,125474.91,80007.31,69539.93,59026.96,104260.68,417375.11,413662.49,578402.81,583342.21,756561.65,657655.99,898643.66,1242890.81,1952156.67,1564290.25,2041022.86,1182058.76,1238609.89,1255608.73,1213744.39,1672688.6
PE,2602407,Brejão,2.61E-07,2.70E-07,3.37E-07,1.54E-06,1.69E-05,0.052175018,0.220796582,3.466368836,64.1468,2520.7,9331.08,14284.06,17306.15,23242,55174,31338,106083,205561.7,99450.08,110072.57,127498.82,208569.14,281070.93,211813.73,213907.97,402507.83,,,272868.9,163460.28,159893.19,231823.34,173262.69
PE,2602506,Brejinho,8.13E-07,,1.93E-06,6.12E-05,0.000209636,0.002905927,0.006865782,0.094548582,0.3912,0,3388.56,6626.62,5664.69,55075.99,49037.18,51797.71,80559.4,101105.8,120000,130231.38,152749.59,204391.64,135095.55,194694.49,183486,285539.08,323610.33,346943.01,130473.98,151179.17,130819.85,196338.75,159918.9
PE,2602605,Brejo da Madre de Deus,7.51E-06,2.05E-05,0.000110364,0.000483847,0.006148727,0.5563268,21.26748098,28.95694371,1064.434,23169.5,79004.5399,85097.97,78013.35,,,188481.52,229465.1,367042.99,477785.94,663931.62,544413.64,437244.17,631987.77,648917.56,1419655.7,989713.24,1737306.03,2453081.38,1177286.05,1513162.96,1251644.33,2640630.48,1357944.83
PE,2602704,Buenos Aires,4.08E-06,9.76E-06,2.27E-05,2.48E-05,0.002005891,0.4791648,3.108008146,23.55526782,414.1683,5840.8,25277.73,22319.11,91088.63,27941,32100,33590.44,55839,170598,216440,241176,238257.87,244100.76,252272.93,294250.73,314654.21,364793.71,520030.6,622299.04,209301.7,222535.95,187161.61,248391.96,178524.42
PE,2602803,Buíque,1.08E-06,3.18E-06,1.25E-05,1.46E-05,0.003032,0.223247018,7.626813309,55.53574731,2039.4313,0,36426.85,26427.22,49011.99,,,66872,155434.79,571822,607673,601031,785198,860988.6,858145.54,890202,568830.46,764449.45,784740.18,1254080.61,637191.3,728830.78,580587.83,862030.7,1197904.92
PE,2602902,Cabo de Santo Agostinho,0.000590272,0.002474938,0.00593998,0.047338435,0.526786436,25.30512447,121.4740908,1238.517675,68999.0998,868854.3,3368611.99,0,3494045.39,3735115.93,3818730.54,3415026.93,3999060.11,6203895.85,6966311.14,10124269.53,11062545.25,15977475.95,18085316.37,26030931.78,39449457.36,59366997.19,75972489.5,85814830.7,64132350.05,71346682.05,61912143.21,58560071.99,54445693.68
PE,2603009,Cabrobó,9.18E-06,1.44E-05,4.21E-05,0.000305998,0.0248724,0.9573776,4.649429164,44.37418935,3126.4573,0,29526.78,36333.08,94123.07,198143.95,165610.47,78065.11,157239.84,340849.59,142327.77,148991.67,468098.1,817872.38,879032.07,1957550.4,5601171.53,3918520.21,2961231.3,6518970.22,8188537.16,7845393.66,5334359.5,0,2292715.98
PE,2603108,Cachoeirinha,2.58E-06,6.72E-06,3.74E-05,0.000129375,0.007697236,0.316497927,2.5170016,9.641990982,608.0232,7636.5,21380.6699,29351.25,35149.17,40418.38,39695.49,53100.57,61513.74,122952.51,213146.22,248057.61,231231.44,269022.88,373147.62,443402.33,460191.84,648592.39,852022.99,728016.21,320802.42,580323.37,363350.47,491165.22,454056.24
PE,2603207,Caetés,5.09E-07,2.08E-06,1.89E-07,7.21E-07,0,0,0,0.316417782,76.6935,0,10995.56,17166.43,17096.39,14028,18431,21771,57200,88900.05,115586.85,121595.24,234030.38,248691.84,259920.01,899879.21,,844440.08,770387.64,625336.65,340089.45,825335.79,3088067.57,4246411.7,836328.98
PE,2603306,Calçado,6.79E-07,1.36E-06,2.42E-06,1.79E-05,0.004394436,0.211686,1.127036146,10.79087811,380.8556,7596.1,0,9257.59,8072.88,12656.26,15280.17,12815.12,39464.16,95184.63,136351.57,112997.87,133359.79,186937.56,199635.97,234101.99,165436.17,225361.94,358253.65,,139780.1,,476445.21,184818.86,753156.19
PE,2603405,Calumbi,1.32E-06,2.75E-06,0.00019638,0.001096971,0.023494291,0.017798655,0.211926655,2.568054218,147.604,1724.3,0,988.45,3699.85,3321.25,4737.12,12781.46,42346.02,73234.29,69182.41,60008.16,77468.43,99257,105361.7,92417.5399,155946.16,409366.06,1246342.95,759723.32,243652,163081.86,173346.35,139196.01,216065.22
PE,2603454,Camaragibe,0.000140546,0.000422483,0.001363833,0.006676357,0.073808,10.41549284,43.29536705,313.3985435,22213.0772,338827.9,665158.03,995402.11,2377433.47,1935464.34,2488671.2,2509418.74,2905292.39,4332948.9,3972619.75,,4246241.74,6092010.93,6673408.7,,7767941.1,10052131.9,11974067.89,13927631.52,5565057.49,7405104.37,7594376.37,7879080.1,7422808.22
PE,2603504,Camocim de São Félix,3.94E-06,4.28E-06,2.26E-06,6.25E-06,0.012305382,0.595438,17.89674956,11.2844664,3812.3859,21091.7,0,11798.55,52898.85,79769,52148,73269,75451.62,208382.93,169852.74,170161.18,310899.08,335174.51,350564.39,459143.95,431744.89,543254.48,640415.07,856561.78,435525.77,354221.18,439070.57,631133.23,174226.68
PE,2603603,Camutanga,1.58E-06,2.53E-06,,4.20E-05,0.001893564,0.197783855,1.014198764,5.292426473,487.4361,0,0,6516.25,11813.25,,13925.83,27279.02,40656.78,51995.76,97011,100506,298703.7,309376.52,335004.58,441935.57,243590.92,302008.61,402684.57,518650.84,0,327286.85,279450.98,366370.63,572042.04
PE,2603702,Canhotinho,6.45E-06,1.16E-05,2.87E-05,0.000153832,0.007721964,0.667634436,6.3071972,48.54736927,2470.4055,24991,32476.09,23324.45,19784.23,32002.5,37105.89,78746.37,86794.52,270466.1,268839.32,426582.74,415291.45,511980.06,617095.56,579734.3199,604827.7,710948.38,624917.43,858247.02,211049.66,79766.04,435112.94,422077.61,424396.38
PE,2603801,Capoeiras,9.29E-07,2.50E-06,3.62E-06,1.32E-05,0.007048,0.246780582,1.776217018,11.82877898,500.7031,0,17968.7,34027.8399,,40272,26830,39181,82050,185495.13,222061.17,227423.11,265498.12,297422.26,289101.28,,462247.65,386658.02,610160.31,725830.83,251346.22,337876.55,285558.48,349430.32,152626.26
PE,2603900,Carnaíba,7.49E-07,1.88E-06,3.93E-06,1.43E-05,0.002887055,0.099439091,0.2696552,0.963338,423.4462,0,0,36394.92,36003.29,52625.06,34900.14,42742.91,72953.52,246058.93,209459.1,314150.67,233866.01,293182.28,361823.71,452949.05,671224.27,898867.73,1139093.67,1433944.48,643377.95,540815.24,356425.06,700684.07,535775.18
PE,2603926,Carnaubeira da Penha,,,,,,,,,0.76,,11401.64,2664.68,1535.68,2223,7316,33921,55774,136911,203079.03,237812.1,125835.65,277006.77,277008.7199,478658.97,380971.79,395493.08,508590.65,393960.97,1263293.96,623295.69,602512.94,1071047.6,595438.68
PE,2604007,Carpina,3.40E-05,3.93E-05,0.000282271,0.000694951,0.117678182,4.744595564,25.16214149,217.0657654,8126.8529,70408,282288.88,261784.09,353234.29,,,458462.24,463488.81,414325.93,294371.68,348208.78,1451499.88,1543353.74,1742277.93,3116510.98,2433937.01,3125375.09,4234828.35,5063424.16,2882373.33,3441113.27,3376069.13,3606876.39,3217918.46
PE,2604106,Caruaru,0.000846756,0.002444326,0.006596224,0.03305848,0.727546764,46.18491545,3.208116727,1770.03705,91492.3143,0,3140259.65,2214906.01,3341599.07,4602535.19,4197264.1,5119206.92,6685436.21,9652408.22,10345377.79,11463451.21,15594274.48,19537181.09,22774831.12,24828035.2,29258544.62,39991049.02,51186829.98,61470465.15,37002443.77,,40091807.93,46175385.14,45648084.3
PE,2604155,Casinhas,,,,,0,0,0,0,0,0,0,0,,29732,39029,28001,33804,86624,118311,158734,218145,213206,286892,312205,347891,568962,352832,622361.33,99055.06,212674.84,240405.8,186393.08,163632.88
PE,2604205,Catende,3.88E-05,8.78E-05,0.000156455,0.000593787,0.021168218,43.36082055,5.158976,52.06907058,2637.0092,0,42666.8,52044.92,51914.91,42986.29,68763.5,92017.69,136253.25,238945.19,130260.23,144962.16,429965.28,490266.27,560396.24,684646.8,820208.34,1255557.42,1002246.33,1309980.1,661621.52,740448.58,579322.18,528416.87,740000.21
PE,2604304,Cedro,2.06E-06,9.61E-06,3.65E-05,8.11E-05,0.004298036,0.231756546,8.621415636,15.61394633,433.444,0,8611.67,14089.88,14839.54,26566,14316,23727,57105,114779.13,118360.45,134410.73,219005.17,218403.06,253335.67,357614.46,309814.42,427077.53,461908.94,463776.97,260191.83,293557.78,260373.93,354493.4,329174.5
PE,2604403,Chã de Alegria,1.13E-06,2.17E-06,4.54E-06,2.41E-05,0.001724,0.284846618,1.227042509,19.50822095,111.7822,0,3781.96,8101.26,10778.93,10295.43,18121.53,17712.44,66137.45,120295.92,110980.28,246049,291466,199448,228026.09,219792.52,274051.19,303625.72,444455.52,521800.93,261705.4,245772.66,370515.32,188199.82,152984.1
PE,2604502,Chã Grande,3.00E-07,1.12E-06,2.84E-06,8.09E-06,0.005018364,0.078952982,0.668009782,5.869188436,759.6016,10238.7,0,7676.14,25617.1,,,86054.48,144438.37,215546.5,606128.58,638000.83,812239.46,827743.03,985815.69,969220.29,1083583.78,1610302.36,2066769.47,2015233.93,556407.84,705468.33,649101.08,981535.54,315505.94
PE,2604601,Condado,6.67E-06,0.000475459,0.00169285,0.007075437,0.174930255,0.330294146,1.6914872,9.419545709,981.2453,0,16718.63,13156.05,17649.19,,,11130,24160,66260,100925,107439,257912.39,364448.29,413558.76,634396.58,498929.95,650188.77,793895.19,1121635.14,261368.8,369472.46,482809.6,546280.1,258110.6
PE,2604700,Correntes,1.69E-06,3.13E-06,2.48E-05,6.98E-05,0.000661455,0.182550836,1.017098582,11.71555356,721.9493,9553.5,0,39665.3399,31333.93,49644,59721,70695,54135,195885.84,209511.76,248908.87,179938.9,201556.8599,324723.01,527990.6,442022.7,572253.74,994608.16,,433383,,0,237573.53,301588.02
PE,2604809,Cortês,2.17E-06,3.08E-06,7.82E-06,,0.000489527,0.053528218,0.202385855,4.3004308,50.6025,2288.4,0,14152.1,13335.19,16731,27904,46635,71501,139468,231419,261558,429208,386662,311305.25,655798.84,136396.32,482493.97,423827.19,857414.77,231502.76,120605.27,142174.17,0,67861.33
PE,2604908,Cumaru,1.62E-06,6.46E-06,2.24E-05,9.58E-05,0.003631709,0.327557673,1.587398436,14.95643924,351.2923,5036.2,26790.6,20854.5,24955.79,97928.49,18885,17597,126380.87,209717.27,165076.83,169339.33,182294.08,210500.75,184581.43,356821.94,367896.84,477669.2,554517.39,735064.68,279111.18,235236.81,244497.8,442771.96,480078.35
PE,2605004,Cupira,9.26E-06,1.87E-05,3.19E-05,0.000122497,0.012461964,0.734895927,3.051119673,11.23683058,967.9662,11189.8,50388.83,35160.56,43334.93,,73811,65813,95613.06,352347.47,372290.6,356233.54,284990.23,319147.67,376857.3,,573980.14,575799.48,568504.05,805779.5,243020.24,970428.81,303096.07,350306.17,311187.6
PE,2605103,Custódia,6.88E-06,2.75E-05,0.0002481,0.000357089,0.0162984,8.255367855,5.046266327,21.84428833,1215.3083,16911.4,35117.51,28882.52,57548.98,53481,78928.98,103442.93,76495.67,202890.3,248074.73,356426,643315,674728.63,755871.58,892419.91,7574523.27,11903966.47,5488884.09,5657282.07,2382870.56,,3041331.75,5024894.12,2708948.15
PE,2605152,Dormentes,,,,,0,0,0,0,948.5603,6772.8,21741.15,25464.93,,49679.4,29419.88,40385.06,160012.12,230395.63,178041.5,238868.75,219029.18,463846.19,451898.08,587349.42,536287.49,535470.33,892328.78,1027533.84,675694.24,940406.4,446122.22,0,507936.72
PE,2605202,Escada,1.95E-05,5.71E-05,0.000134914,0.001442527,0.030786436,1.301748146,18.07859982,162.650522,5887.7715,0,129865.79,122821.28,170183.44,225674.03,263868.29,371940,346252.9,591860.05,652194.92,575387.54,947828.78,1171378.08,2690195.52,4067889.77,4673962.41,4385938.3,3826562.9,3637570.94,3249401,2101873.04,2959011.79,2574361.17,2344348.65
PE,2605301,Exu,1.15E-05,3.73E-05,0.000105061,0.000782281,0.017437891,0.976791673,2.963063309,34.67529007,1421.816,0,32893.72,33189.39,35776.59,53207.96,,58993.45,77490.95,,,404014.94,410201.63,572548.2,459417.46,551648.74,658981.87,1023113.26,1265899.28,1453909.58,1045562.72,1018701.15,918548.03,1240955.95,986943.83
PE,2605400,Feira Nova,5.72E-06,1.52E-05,0.000117231,0.000382102,0.013314073,0.237054109,18.44190982,14.33762127,412.1379,5482.9,15045.33,17902.21,26560.66,,21056,31700,68960,,215435,237698,279836,279837,388768.95,,358376.92,365570.47,825353.21,888874.57,370743.12,403273.95,619704.35,389298.76,701792
PE,2605459,Fernando de Noronha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE,2605509,Ferreiros,1.42E-06,3.55E-06,7.28E-06,2.28E-05,0.006700655,0.106675564,2.445298982,4.5873752,118.5207,800.9,11176.67,7333.82,13374.61,,,27398.88,31280,82743.46,80745.69,95164.21,146038.11,169426.48,229634,254695.82,237881.44,275096.48,289369.96,318383.28,80150.19,99472.59,119489.49,105568.23,94905.92
PE,2605608,Flores,3.43E-06,9.01E-06,1.68E-05,0.000405986,0.004691927,0.0981848,1.313954982,9.191863309,2187.442,17787,0,29339.72,29969.77,102537.65,41283.71,50015.52,57162.17,248143.81,190038.85,183947.16,396208.78,491132.39,702085.1899,944624.75,830228.42,1156700.88,2810799.09,2379667.51,859485.02,,693515.74,918830.36,775456.09
PE,2605707,Floresta,1.41E-05,3.26E-05,5.17E-05,0.000227183,0.026712436,0.901608255,5.179551236,28.501502,1511.1031,0,62849.26,129994.34,121993.49,304473.08,124695.88,210063.46,327897.92,386235.02,363563.61,353544.85,660265.88,966061.1,1062985.45,,8095492.54,5016600.01,6185458.98,3579494.87,2322637,6999898.64,6912176.13,5480105.98,3527413.42
PE,2605806,Frei Miguelinho,5.18E-07,1.73E-06,3.65E-06,1.32E-05,0.000588618,0.153573236,10.07470371,2.451549564,27.9365,1160,0,2053.28,19942.97,,,35128.16,54552.3,140518.37,102030.32,92011.5,126596.52,143215.5,155132.51,278132.64,419398.87,491423.59,578815.28,606963.02,261775.9,291115.53,312014.97,0,153412.81
PE,2605905,Gameleira,4.71E-06,1.04E-05,3.73E-05,0.000123626,0.004545855,0.838620182,63.44148004,0,0,0,0,6042.18,21620.78,,,76620,34280,143812.12,135926.25,81406.76,217059.86,540469.43,387102.2,1215849.95,1003564.96,1182571.99,936677.05,814190.06,248217.4,336222.78,496501.12,205221.27,311009.27
PE,2606002,Garanhuns,0.000211888,0.000490516,0.001208142,0.006711384,0.163849236,13.31256767,78.21229084,707.3050147,19709.1234,264440.7,616172.49,1045856.68,12437,,,1301272.92,1876453.94,2226882.81,2156549.89,2636810.02,3409479.25,5024766.36,4818378.08,6420234.34,7556651.5,9464167.6,13012763.84,14855004.13,10420890.5,14598672.57,12839676.2,13973480.57,14252625.76
PE,2606101,Glória do Goitá,1.49E-06,3.14E-06,,0.000170285,7.81E-05,0.003603891,0.503569091,7.070499636,910.6567,13395.4,39980.2699,22690.12,117014.07,35967.54,48508.24,31254.62,53263.95,201766.66,233526.42,309785.96,498708.49,460561.93,519492.17,632626.05,581364.93,710704,550544.77,1448443.63,737991.86,584582.12,986522.47,911680.47,434184.45
PE,2606200,Goiana,0.000102241,0.000257011,0.000874751,0.003424637,0.254634291,7.601506436,36.21284542,249.9464279,13272.4559,0,351695.15,302707.45,532499.8,,,1168110,904639,1703557.49,1834971,2048594.1,2357126.91,2492263.09,2492263.09,3671510.97,4168753.08,5774018.73,5554350.71,12615875.57,17459672.97,26629613.17,30277131.85,13308450.19,6273610
PE,2606309,Granito,7.33E-08,2.15E-07,6.95E-07,1.08E-05,2.09E-05,0.112478327,0.5994192,7.427745127,359.206,0,11657.01,10254.74,6423.91,9984.37,13917.27,22409.26,20479.47,78737.9,117915.19,93078.23,152075.7,188440.26,146181.66,343111.1,292756.88,491398.75,449214.78,491497.98,272526.44,233299.21,226047.19,214439.96,145453.97
PE,2606408,Gravatá,6.41E-05,0.000199399,0.000343265,0.004235397,0.124342036,8.263648873,38.1528156,237.7685211,10300.1786,175518.9,474115.97,548502.97,661182.73,,,625135.91,1605754.51,2502019.19,2458991.89,2708007.54,3122248.24,4712760.54,6276514.1,7211574.44,7777559.91,8680954.07,10916531.35,14501508.96,2733759.23,2139428.71,2936387.54,3541931.99,4104704.19
PE,2606507,Iati,4.81E-07,6.10E-07,2.65E-06,,0.000305746,0.0279968,0.213127673,0.820425855,330.8908,0,12136.52,14534.81,25994.87,20639,29018,19293.47,73973.99,280403.53,315164.17,312963.29,225237.98,291717.99,250843.16,535186.02,389635.34,325049.09,467649.74,490389.87,304707.36,436861.86,739389.62,308983.61,413545.54
PE,2606606,Ibimirim,2.87E-07,1.53E-06,8.49E-06,7.96E-05,0.002290727,0.086528691,16.80453458,0.938095927,495.1778,0,12224,4401.46,16205.65,38656,,50247,84053,251761.63,304386.63,332049.65,376488.8,416240.01,432199.91,460876.43,652745.58,805908.89,826324.49,993460.88,738649.91,1030603.51,1222155.17,1120245.99,931805.35
PE,2606705,Ibirajuba,9.58E-08,6.49E-07,5.34E-06,7.82E-05,0.000501491,0.103984509,0.245598873,1.104360036,272.9361,1357.2,3197.6,7264.55,6874.52,15471.43,17545.12,17712.38,28029.5,83956.15,87848.1,79246.36,98031.46,156698.62,260769.18,200053.57,188073.13,227482.77,283100.44,351772.94,152138.8,143708.59,135896.43,0,132611.76
PE,2606804,Igarassu,0.0001001,0.000204709,0.000819244,0.004515135,0.085077418,7.953193709,29.41562713,248.6092109,16339.0922,169584.8,0,520728.09,511036.48,460348.51,462316.84,563228.83,660332.08,996012.64,963621.33,1398092.77,1463075.63,1852851.23,2204061.74,2948836.49,2861769.02,3841887.14,5519089.94,6694284.47,5551555.24,5728150.61,5624889.3,7481063.11,8573407.76
PE,2606903,Iguaraci,1.14E-06,2.85E-06,1.02E-05,2.97E-05,0.001979346,0.046707491,0.862663273,7.4440328,512.663,7197.4,9596.3,8125.87,,23435.44,33780.97,41719.17,45934.02,122395.79,159008.46,181546.86,198297.68,219636.55,268642.61,334743.77,358011.2,492209.3,435239.02,493596.31,247236.97,347465.05,548832.45,577173.73,609275.29
PE,2607000,Inajá,3.12E-07,1.39E-06,3.03E-06,2.68E-05,0.002608764,0,14.76412593,1.158127455,337.2166,4830.8,6762.73,10554.39,14530.1,36630.38,16671.24,11069.44,18843.06,159073.34,126885.75,173694.69,323113.92,205600.57,292654.87,330056.15,298298.7199,261077.73,423658.99,,278395,537844.36,259141.94,526580.97,365526.54
PE,2607109,Ingazeira,1.60E-07,8.71E-07,2.17E-06,4.98E-07,0.0001052,0.005463709,0.087263273,0.002909091,59.7478,0,6620.96,11755.28,8514.97,,16914.81,20656.16,34167.36,65688,100322,117101,164802,197833.35,179628,206183.47,200228.3,246509.44,162690.82,229244.7,248268.37,296894.59,240131.08,351939.01,287124.66
PE,2607208,Ipojuca,0.00036894,0.000935751,0.001558862,0.00729589,0.3027056,11.72049702,103.2501419,999.4043978,53369.0664,0,1226415.49,1596406.12,3345790.26,5651370,4445415,3936991,6169006.09,12983403.2,13060741.55,15076135.63,20251403.94,27478372.4,31399201.31,51307280.48,57047313.49,87731601.35,92645324.47,135106544.7,145366459,144869987.9,134447257.2,129011053.9,133181090.5
PE,2607307,Ipubi,1.64E-06,3.14E-06,3.24E-05,0.000150689,0.001773636,0.0590944,0.821473273,12.4436024,393.4328,0,6959.86,8412.1299,18311.71,,50205.01,63768.4,168497.2,300170.22,216959.31,196227.21,400273.05,289934.11,976917.3,760529.17,785914.53,955175.34,1117952.24,1320576.63,893478.4,1139082.45,1388187.42,0,1053146.83
PE,2607406,Itacuruba,2.45E-07,1.62E-06,6.28E-05,0.00128613,0.002792982,1.314006436,0.223775418,0.02209,6.8918,0,14797.26,22185.71,30562.15,31120.09,25037.14,37789.39,98471.66,239868.79,201838.03,246842.13,173103.36,236893.77,215635.72,201320.2,298926.6,523018.81,645084.3,1147364.95,363023.93,310079.34,434022.99,275418.79,106372.52
PE,2607505,Itaíba,6.38E-06,2.43E-06,,0.000111252,0.002418146,0.32149,0.827579927,14.63700687,248.0892,0,2175.54,1641,14622.26,61156.94,17137.45,25585.92,13516.06,76026.11,188268.36,297196.59,319697.84,473406.08,429571.61,639396.64,663965.58,853356.85,854954.14,1008302.58,530354.27,955569.06,420129.06,313536.97,487489.36
PE,2607604,Itamaracá,9.51E-05,0.000329091,,0.004403631,0.182470327,13.05405411,60.0176516,328.7993496,12911.7284,0,510391.72,778968.27,905955.24,,,,613194.89,799415.29,723956,746169.72,800022.09,709449.0699,820976.85,1095729.76,252052.86,1268181.1,1688899.42,1715721.01,0,879746.91,398917.43,447494.29,404555.15
PE,2607653,Itambé,1.26E-05,3.41E-05,8.16E-05,0.000280492,0.005173964,0.948606655,1.559654546,11.70028691,2865.7869,23899.2,67360.66,23605.37,86931.35,,,58952.07,106354.26,342454.65,321006.88,286888,362412.71,490754.72,503744.29,655396.41,655396.41,485400.22,573514.87,902159.8,837330.1,898790.15,633980.52,,577752.76
PE,2607703,Itapetim,6.65E-07,1.32E-06,9.79E-05,0.000127562,0.003054146,0.160671818,15.38742011,9.628539564,418.3139,0,0,11155.01,34889.07,51558.93,47688.11,56307.98,61568.16,137527.47,170408.32,140495.2,175764.49,237923.45,275064.4699,,548183.24,370810.68,210258.03,201038.98,118126.24,142548.3,259036.08,310675.82,371966.69
PE,2607752,Itapissuma,2.09E-05,3.37E-05,6.34E-05,0.000211019,0.036813891,2.836489382,31.10603305,328.1862448,20973.5888,198144.5,447670.67,159536.22,173713.45,210194.21,,269337.56,319506.89,435529,366552.31,852747.03,1139446.66,796476.33,1065708.85,,1321357.81,1489112.81,4538255.93,4361757.66,1587236,741587.69,762118.08,2384498,2757852.54
PE,2607802,Itaquitinga,3.28E-06,7.94E-06,1.35E-05,2.22E-05,0.005446691,0.277937346,1.953354,27.58062196,1227.4389,0,0,7176.44,4983.06,,,18518.36,26669.31,91881.45,128102.25,,,181685.68,245444.13,525818.5,326711.46,2643134.98,3634411.23,1670360.95,433799.89,817259.09,243060.66,330626.23,354600.21
PE,2607901,Jaboatão dos Guararapes,0.001928879,0.006687309,,0.093296621,3.626449127,163.2223318,2890.486569,8076.716318,493260.5994,4025631.6,12232522.89,15084022.56,15724083.47,17489910.79,19342942.79,21829661.95,22651246,25444375.78,29046341.83,33811877.08,42445692.8,51080528.33,46931657.72,71935937.71,74612261.33,87739848.88,102668606.7,120410150.8,70849561.94,73473356.43,81213797.92,85764427.91,84686134.74
PE,2607950,Jaqueira,,,,,0,0,0,0,0,0,0,0,12546.7,,,39578.89,33780,,77773.69,97283.55,129657.74,144791.7,143581.8599,139364.84,136003.82,171783.54,304934.82,112932.35,440944.81,319808.55,214710.99,249854.96,244097.39
PE,2608008,Jataúba,6.31E-07,2.03E-06,3.11E-06,4.85E-06,0.003664691,0.121641709,10.01996371,7.042277564,538.9385,9263.7,21247.74,25719.85,55603.01,,,61431.33,63689.3,166541.91,187267.45,290976.93,302793.05,374362.88,416785.09,497900.8,534246.4399,559451.72,886129.5,1002712.02,390573.48,326414.49,427777.97,460055.02,541332.85
PE,2608057,Jatobá,,,,,0,0,0,0,0,0,0,0,50210.98,77489.1,84581.08,121234.72,120190.68,256093.66,237645.85,378983.54,462271.49,701736.4399,660582.13,632369.2,577590.43,680936.81,712732.44,,304355.1,843101.27,1192487.45,1412416.74,871962.78
PE,2608107,João Alfredo,5.46E-06,2.19E-06,3.98E-06,5.22E-05,0.002707127,0.121139127,0.401046,3.825944655,203.8899,1748.7,0,8293.9599,33262.55,34751.56,39995.26,42734.53,56763.94,237634.91,241102.34,273239.73,392650.09,529906.4,606901.12,717200.08,507899.05,745611.61,985669.78,1013817.15,669064.3,815545.04,941874.8,1379458.1,1453854.2
PE,2608206,Joaquim Nabuco,7.23E-06,4.89E-06,5.50E-06,3.92E-05,0.001737782,0.059348,1.979909891,5.600008291,232.0301,2684.6,1706.78,3674.04,2866.43,,,42083,64647.05,110868.01,161868.8,204646.26,153033.77,217454.74,646866.13,1830038.76,1728525.69,904950.55,795687.03,667651.36,241154.39,225961.4,211752.51,159996.33,185586.2
PE,2608255,Jucati,,,,,,,,,400.954,0,5373.8,6708.96,8134.02,20950,16493,12657,11874,116447.77,114796.07,133579.99,127772.81,161457.17,197219.63,209643.62,165550.88,235552.29,246375.98,206479.79,82649.41,131545.91,243132.41,0,154999.17
PE,2608305,Jupi,2.61E-07,7.58E-07,6.62E-06,2.30E-05,0.000729018,0.265791564,1.985218218,13.23251771,1116.083,0,17621.11,16961.1699,0,13376,11912,9550,97263,82005.52,105792.7,123742.48,104748,136103,246836.51,252543.44,422958.9099,323383.55,396791.11,405043.28,269877.76,361303.74,319291.54,0,326717.85
PE,2608404,Jurema,3.29E-07,1.27E-06,1.23E-06,3.81E-06,0.001241927,0.034317236,0.248009673,1.977258182,79.7017,1786.1,0,12876.3,11067.87,28369.3,49315.43,53857.58,69699.08,159975.99,178792.63,274966.19,220585.55,237094.34,281733.99,271896.8,455326.09,335946.55,387423,448811.01,106325.85,141187.35,136034.53,0,265496.77
PE,2608453,Lagoa do Carro,,,,,0,0,0,0,2600.1122,15885.4,22567.63,32050.34,32535.13,22447,26589,37296,40980.41,115996.73,124095.38,146984.3,212173.96,267257.9099,204129.22,,356535.4099,378584.19,421223.27,506988.78,106052.61,129259.9,116550.76,209568.45,362229.02
