Sigla,Código,City,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
SC,4208955,Jardinópolis,,,,0,0,0,0,17654.3123,195664.7,325618.1599,390505.6,362430.51,347083.1,371448.65,457280.08,459952.2,644526.33,790835.14,899070.71,1034079.04,1057837.13,1135458.4,1342527.93,1495181.04,1866545.14,2256759.88,2351225.77,2645173.97,3042483.06,3107407.7,3396206.01,3973509.16
SC,4209003,Joaçaba,0.006467669,0.018245451,0.085066378,0,0,239.1282507,2283.994181,145235.6905,1500829.6,2695976.88,3023575.23,3171456,3152107.32,3628235.79,4281642.71,4043910.22,5520269.38,6722935.61,7884322.19,8812593.02,8917462.98,10011189.2,11079565.77,12154767,16714207.62,17531708.18,17872638.73,18181673.24,18616062.79,17734910,17946822.67,21804351.75
SC,4209102,Joinville,0.067906034,0.182059603,1.104125331,0,0,4017.053327,41957.95528,2250201.129,26479025.2,46638962.41,52989405.99,62822001.38,52794722.36,57485390.83,79072634.84,90977023.31,105042568.1,126320696.8,133774705.3,143475527.9,138251372,153988199.8,200993281,224278401.1,257923149,300490853,331533011.5,367824545,404834507.6,399394172.9,414292174.7,450033869.3
SC,4209151,José Boiteux,,,,0,0,0,387.9460613,24947.1537,224403.3,411382.65,415103.03,387719.77,379468.4,446621.04,547481.44,614760.72,731163.14,890236.5,1018159.4,1211941.54,1290374.41,1429474.17,1639646.29,1846233.34,2321814.97,2013173.78,2609797.91,2667486.42,2889441.06,2911674.61,3047929.84,3500166.95
SC,4209177,Jupiá,,,,0,0,0,0,0,0,0,0,334116,315492.5,352168.71,430249.86,554853.41,637165.28,769284.69,854891.25,993492.52,1046039.1,1165993.54,1461314.29,1660591.04,2025096.53,2264601.24,2252567.69,2516136.28,,2855203.81,3022011.53,3462507.75
SC,4209201,Lacerdópolis,0.000493412,0.001330125,0.008061514,0,0,0,364.9961166,20657.8116,235024,453105,488140.82,463338.38,459492.78,547276.71,703347.78,899348.65,944148.03,1319794.29,1535704,2031339.71,2212617,2238519,2466956.9,2668494.13,3241870.13,3610002.74,3625487.48,3933612,4315027.75,4482424.1,4814220.93,5507009.47
SC,4209300,Lages,0.01064618,0.027655235,0.169112807,0,0,594.4233619,5948.0443,344489.4052,4002386,7453473.95,8290290.25,9798508.15,10604237.44,12064001.42,13080358.68,14701728.32,17298539.15,21297770.6,24007592.36,28723797.9,12904073.5,36853253.12,42686662.35,45551137.31,55238188.53,62933439.44,66353464.22,72393961.36,78892473.02,76939799.39,82636238.8,96225010.56
SC,4209409,Laguna,0.001082703,0.002792265,0.016162203,0,0,55.42282924,626.0308489,28859.7532,282872.6,731414.29,732131.77,743532.24,818310.6,982343.43,1134549.01,1191783.33,1592883.3,1862008.28,2300735.85,2914414.35,3094101.27,3445876.44,4279141.68,4418728.49,5535629.45,6780740.95,7980547.16,8291893.1,8575928.32,8620166.34,9119530.37,10483330.55
SC,4209458,Lajeado Grande,,,,,,,,15738.7185,192695.4,370506.25,418239.69,408958.47,411526.7,474618.25,474735.62,644597.97,760869.51,983106.99,1139514.51,1338926.21,1515143.89,1707146.05,1977264.29,2197241.49,2734052.98,3186882.21,3161508.69,3366541.77,3833695.26,3726727.53,3815029.38,4318336.91
SC,4209508,Laurentino,0.000668459,0.001731385,0.010163404,0,0,43.35212098,491.5392503,23986.3875,255199.9,478367.12,491006.47,497363.77,520498,594275,691647.56,714859.31,997909.36,1220833,1332135.17,1521364.45,1569429.28,1680052.95,2071151.61,2357144.19,2808987.05,3207954.67,3574345.49,4207298.96,4400530.45,,,5235755
SC,4209607,Lauro Muller,0.000701703,0.002462201,0.011536621,0,0,0,740.8057129,38072.1982,436963.3,954388.95,909003.3,695432.63,577301.47,761297.54,1095629.71,1295564.24,1443089.96,1951873.16,2573327.73,2916824.77,3188016.37,3721670.07,4640198.33,5128118.94,6251713.81,6672123.77,5978325.72,6571916,7121329.32,7721019.05,9201806.14,10926730.59
SC,4209706,Lebon Régis,0.001060512,0.002721896,0.016311884,0,0,55.18389575,609.1008859,34354.8333,0,688539.55,658249.41,569222.18,,,842370.94,945561.29,1124688.51,1372195.5,1445922.21,1753119.04,1973877.12,2231832.79,2467999.08,2478690.54,3019638.26,3477521.8,3506078.72,3857968.6,4225299.51,4426259.32,5017824.5,5778714.8
SC,4209805,Leoberto Leal,0.000638095,0.001623167,0.009523048,0,0,33.88190095,400.8216864,22167.9053,270057.1,498238.18,469158.07,387639.85,,,427409.17,585994.1,714358.15,873369,1008161,1179250.44,1276967.76,1427624.12,1679436.13,1789471.63,2109508.98,2440670.45,2547771.77,2681981,2904689.87,3022295.68,3235258.46,3635178
SC,4209854,Lindóia do Sul,,,,0,0,73.82111127,800.3667909,46395.1299,537590.7,0,902114.09,742713.38,647691.72,790241.57,955972.19,1094210.1,1508963.46,1907256.28,2251654.85,2649521.38,2697871.09,2951980.16,3380452.37,3438770.43,4343357.34,5763744.2,5988867.55,5957486.38,6287435.06,6360400.44,6655226.09,7973419.15
SC,4209904,Lontras,0.000718807,0.00177121,0.010459387,0,0,36.20535738,435.8843751,22032.6227,241058.5,470799.52,539945.31,509538,477120,561106,684606,786815.11,946749.42,983770.87,1402508.87,1632096.16,1573384.22,1691126.18,1989440.75,2312970.26,2720949.98,3186414.44,3712131.19,4358128.8,4860603.83,4438089.1,4415745.07,5347354.97
SC,4210001,Luiz Alves,0.000573474,0.001568077,0.009373329,0,0,35.00560862,429.6248223,21996.2495,265124.4,518276.32,662551.5,808041.78,885992.46,1035035.92,1333811.17,1521905.63,1997599.89,2591067.23,3094136.27,3508320.26,3726041.51,3901843.73,4596704.14,4856893.5,6121255.23,6891891.98,7562938.09,9271395.5,10212030.64,9917039.78,10167907.12,11445354.61
SC,4210035,Luzerna,,,,0,0,0,0,0,0,0,0,644977.84,604634.2,676928.77,853184.78,1015306,1193075.05,1622274.04,1871443.34,1967559.59,2011099,2150715.09,2493247.42,2759341.69,3409961.41,3847420.59,4054859.36,4582621.52,5065319.78,5135886.43,5485025.16,6279597.06
SC,4210050,Macieira,,,,0,0,0,0,17768.4166,210972.7,371228.75,375733.24,373481.12,349015.95,367901.11,397049.89,564197.27,659377.55,907620.53,1140274.13,1278355.58,1291416.99,1326898.02,1565994.62,1773050.09,2146018.17,2476361.16,2547267.34,2778035.69,3197741.1,3270803.85,3458753.08,3960986.79
SC,4210100,Mafra,0.004382978,0.012921206,0.078479944,0,0,250.7351279,2277.523241,122205.7956,1516756.5,2819907.67,3334242.03,3603674.94,3748171.95,3589085.97,,5196851.34,6289185.37,7667286.56,9186096.69,10956652.21,11661061.57,12581928.04,15050467.71,15757200.56,18135868.16,21953108.93,21838198,21733440,,23077651.3,24660725.16,28516266.33
SC,4210209,Major Gercino,0.000440564,0.001169087,0.006751221,0,0,24.37228945,316.6494573,16537.4207,199053.7,369316.43,370188.63,306151.64,311882.22,375768.91,454321.98,516968,612467.61,757160.61,870799.73,1009433.66,1080202.38,1236054.73,1494896.12,1612941.14,1814179.91,1992822,2240448.73,2596173.57,2947228.43,3112496.38,3334630.04,3660467.37
SC,4210308,Major Vieira,0.000739823,0.002065832,0.01190836,0,0,0,451.5791723,26583.5398,334970.7,618449.41,571026.86,532333.28,543416.98,593249.97,634577.34,903651.44,900599.15,1136140.61,1436164.04,1860523.89,1956974.45,2046543.55,2609977.52,3284749.1,3289872.68,3504936,4216057.08,4444537.19,4949210.46,5330802.03,5811441.58,6443875.71
SC,4210407,Maracajá,0.00064002,0.001835721,0.011422984,0,0,0,453.6080389,25343.2589,303514.9,570653.88,548810.26,576382.87,648130.87,719875.79,918295.01,1094249.01,1177145.02,1344754.33,1565246.63,1920155.62,2061457.16,2204231.78,2549347.73,2714997.47,3175087.73,3578760.05,3780816.14,4169899.82,,4365095.54,4725236.38,5519755.44
SC,4210506,Maravilha,0.002622177,0.006346325,0.034268518,0,0,181.7114221,1938.022908,106669.3877,1076757.9,2099434,2370176.64,2116138.39,1740568.4,1686981.75,2355370,3272268.96,3139336.1,3149012.14,3790095.64,4609136.12,4922405.89,5160308.49,5830227.14,6746405.44,8480556.79,9880756.94,10702622.84,12416874.07,14519514.91,16066689.11,17819390.26,20513511.41
SC,4210555,Marema,,,,0,0,0,474.2790279,27455.7351,313953.5,605824.51,600043.84,509049.5,534614.06,670448.01,756897.56,836511.61,995232.45,1234628.81,1332263.63,1381142.97,1556946.11,1900806.54,2205525.77,1956325.78,3161975.53,3631497.37,3642041.75,4184013.7,4696475.51,4813924.84,5200170.96,6139358.84
SC,4210605,Massaranduba,0.001734415,0.004585207,,0,0,101.6446251,1127.580604,69143.6181,782507.1,1365922.71,1325941.18,1322739.64,1406170.14,1658366.03,1969384.48,2330978.9,2719920.89,3329730.17,3731743.04,4462549.39,4755080.95,4871076.02,5869197.59,6337562.75,7147817.2,8136896.18,9211952.87,10245103.27,10839773.44,11069610.44,11661308.34,13370721.02
SC,4210704,Matos Costa,0.000691666,0.001750102,0.011118555,0,0,37.51224389,499.7890509,18108.6224,217262.7,406865.13,376612.24,321461.63,325473.3,350651.01,451260.02,455190.75,605479.76,705932.5,808829.03,919501.16,1001664.1,1287799.97,1680618.73,1712709.34,1873642.35,2079882.3,2120164.75,1792595.66,2559613.3,2616554.57,2661163.28,3216149.27
SC,4210803,Meleiro,0.001163179,0.00328811,0.01877596,0,0,59.15602716,644.9853516,31726.4519,437703.6,789611.47,672959.29,615457.14,617467.78,670138.05,903201.71,1158872.72,1398337.69,1702947,1949816.49,2592009.38,2852885.2,2823544.41,3152149.97,3457609.27,4470284.08,5319983.26,5336965.34,5451123.75,5875620.31,5656308.04,5576026.29,6167117.91
SC,4210852,Mirim Doce,,,,0,0,0,0,24700.3258,295549.4,499239.12,451948.55,432735.18,391032.95,442848.93,527736.73,699276.54,753545.66,932599.11,1022843.12,1174129.94,1234823.87,1314528.14,1595108.32,1787939.37,2184366.17,2499152.46,2597813.89,2782683.75,3104817.04,3100871.13,3157549.41,3584947.91
SC,4210902,Modelo,0.001522246,0.004131708,0.024091328,0,0,0,756.5709875,27280.0336,329533.9,617039.97,647494.41,465195.37,426165.37,466527.24,545813.62,649963.29,804585.23,981791.9,1108597.79,1321880.15,1422507.32,1492284.14,1723712.27,1959381.94,2428389.6,2853227.25,3090765.11,3418749,3868081.31,4116547.93,4330067.5,4993652.26
SC,4211009,Mondaí,0.002171826,0.005941029,0.031831847,0,0,0,797.1616848,30917.2017,373068.7,787246.76,714708.41,678147.32,649401.25,717101.29,913914.16,1139413.28,1401611.85,1839350.66,2310184.95,2885258.84,3095250.79,3411606.52,4113560.34,4891714.64,6322023.11,7559108.27,8451028.12,10503316.99,12160828.98,11903263.87,11728031.44,12059217
SC,4211058,Monte Carlo,,,,0,0,0,0,35226.9752,415109.3,895922.97,1094566.32,1130702.26,898061.78,964657.26,1396183.66,1795985.2,1880407.11,,2094251.89,2471743.34,2355652.68,2398172.67,2617396.54,2668900.17,3257601.08,3787554.28,3697394.48,3999333,4056157.24,4080434.1,4335488.25,5103744.51
SC,4211108,Monte Castelo,0.000890522,0.002483994,0.014624622,0,0,0,559.8152995,31457.3382,359638.7,654214.46,631505.54,585276.71,588080.85,574338.06,472389.85,760726.97,858697.74,1046038.18,1188952.01,1561391.15,2043617.06,2374499.4,2478004.68,2505311.23,2738585.74,3152959.81,3573770.81,3687072.18,3721183.33,3844148.76,4494709.75,5544177.32
SC,4211207,Morro da Fumaça,0.000743729,0.00203696,0.016009416,0,0,78.66237375,854.4454272,46854.8979,541764.6,1138501.85,1209158.08,1252987.34,1138544.01,1552069.25,2081059.99,2275375.32,2700957.38,3272528.57,3505974.15,4137725.86,4300897.97,4660093.98,5629030.35,6494099.99,8124130.02,9472771.25,9537408.68,9872630.97,,11094334.08,11862096.22,12901880.11
SC,4211256,Morro Grande,,,,0,0,0,0,16848.9955,229172,470471.68,457961.78,381593.22,380720.53,465085.27,588019.67,717766.2,866405.55,1167250.75,1334091.71,1500905.44,1635770.2,1728031.67,1912807.01,2074286.53,2771397.46,3437783.65,3660418.92,4707366.97,5536128.99,5260053.95,6242050,7274679.32
SC,4211306,Navegantes,0.001047188,0.002668322,0.016590821,0,0,57.02865175,825.7604596,64663.8153,810135.9,1515243.97,1767811.55,1912460.71,1868079,2336675,2885980,3640417.75,4134558.03,5088478,5904487.23,6380530,6313893.53,7146869.51,8388244.88,10030265.88,11606577.71,15500617.85,21723356.6,25162129.79,27920472.63,29510834.45,34196186.11,42211111.06
SC,4211405,Nova Erechim,0.000782014,0.00213093,,0,0,40.98454109,439.7443415,28968.2442,332725.3,635141.0699,643269.65,589689.4,588701.27,648153.73,782521.81,769123.91,1101182.61,1416387.46,1728151.32,2192756.62,2526299.32,2805828.37,3133388.12,3372467.79,4191789.99,4797463.57,4920795,5746084.06,6555371.55,6155626.56,6329482.7,7269879.32
SC,4211454,Nova Itaberaba,,,,0,0,0,0,20619.8509,431502.2,800429.01,764541.79,654152.1,632468.4,708531.13,900327.42,1162226.34,1405758.97,1697593.03,2068167.14,2516543.43,2499232.29,2613978.92,3022635.02,3256668.82,4228709.07,5087217.97,4802730.5,5134517.68,5957386.16,6058259.66,6210471.55,7069839
SC,4211504,Nova Trento,0.000519513,0.001414267,0.008731627,0,0,10.9764796,361.463612,18946.34,192830.9,442144.25,484717.28,457387.74,432452,569662.15,696724.82,853670.26,1065845.04,1228632.98,1378176.68,1681953.4,1827867.46,2054027.62,,3175778.4,3622149.69,4101102.83,4656649.21,5467136.89,6394087.91,6568344.63,7589629.76,8583192
SC,4211603,Nova Veneza,0.000952945,0.002712268,0.015481604,0,0,61.39591298,677.5013975,42295.2201,494456.7,1019071.64,1073000.69,962538.18,913795.84,1339698.27,1993215.55,2537218.39,3374020.72,4168584.41,4517007.16,5532102.98,6324200.51,7101396.58,8012954.49,7975766.9,9255357.04,10243820.32,11289705.67,13027214.53,12582783.13,11609170.43,13079518.31,16307643.71
SC,4211652,Novo Horizonte,,,,0,0,0,0,22338.1081,270808.7,501897.56,490288.78,453455.06,452549.45,484735.07,580245.01,686718.68,829538.17,1046028.91,1183772.19,1348756.2,1481361.74,1814054.87,1990664.73,1897953.34,2391637.17,2747519.65,2836926.1,3231114.71,3518451.53,3653034.14,3900682.27,
SC,4211702,Orleans,0.001748599,0.004465709,0.026853236,0,0,87.61352527,950.3613011,50763.0994,630892.2,1287068.72,1408680.02,1557986.22,1568802.56,1803037.35,1869134.71,2218404.61,2792040.06,3404389.37,3945678.61,4721145.12,4767406.63,4958497.42,6147431.05,6996020.54,8580577.08,10587472.2,12009649.59,14007619.27,,15126520.68,15440265.33,17089308.74
SC,4211751,Otacílio Costa,0.005285023,0.013101528,0.091902599,0,0,252.1973414,2243.971705,121065.1786,1478776.6,2751087.05,3126575.56,3913873.71,3376818.46,3506304.97,3988373.36,4897533.27,6127601.67,7947208.89,8031494.45,9116904.77,8755578.72,7188011.28,7932119.29,9326430.09,10004180.38,9668676.64,9770007.59,11273201.22,11721660.9,11721660.9,,
SC,4211801,Ouro,0.001141269,0.003142233,0.018829035,0,0,0,669.343611,37581.6158,487751.5,951869.9,928678.36,813484.66,715343,837863,971384,1217187,1748949.18,2103822.92,2503639.52,3108141.36,3196746.6,3355001.96,3728464.49,4053648.14,5102365.89,5683286.89,5576626.93,6206942,6867981.63,6957816.81,7084603.59,7922781
SC,4211850,Ouro Verde,,,,0,0,0,0,22491.4965,268148.4,520115.38,606423.38,648819.12,604459.77,660840.95,869287.4,1074520.02,1235050.88,1416429.44,1536815.43,1793406.96,2412162.46,2486114.45,2153255.47,2481226.36,3257997.77,3771959.4,3629140.01,3829321.75,4150140.03,4349761.07,4214482.41,4882763.87
SC,4211876,Paial,,,,0,0,0,0,0,0,0,0,440799.17,403326.77,423843.42,472268.95,547412.44,641657.51,803742.5,953269.4,1110203.59,1153781.92,1218340.36,1409135.05,1553983.89,1928400.23,2303025.43,2510922.74,2862045.02,3131335.28,3126796.11,3254564.39,3666466.89
SC,4211892,Painel,,,,0,0,0,0,0,0,0,0,316621.13,272852.13,317241.29,383115.39,470830.58,663715.17,812235.55,925839.63,1051975.14,1096932.6,1207179.22,1429940.77,1613131.15,1921564.77,2120759.66,2316366.67,2409145.77,,2987037.07,3009049.1,3341899
SC,4211900,Palhoça,0.001095929,0.002490592,0.015081364,0,0,60.92939491,886.2477308,63070.2744,785113.9,1434785.27,1611847.1,1683538.98,1409661.59,1716398.66,2324059.65,2997066.17,4580779.08,5907526.08,6678810.58,7815057,8016471.49,8689292.49,12336917.19,15373007.52,19672620.55,26921858.99,33984995.6,40790361.36,53770556.75,52709075.66,51858454.56,59065987.62
SC,4212007,Palma Sola,0.001116362,0.003137593,0.018223538,0,0,57.34375284,633.3132133,33650.8216,394331.3,772728.21,788534.62,638739.33,625381.81,813320.29,892040.84,877599.57,1319761.72,1539486.06,1744873,2151707.75,2281437.52,2336629.92,2514533.14,2858199.59,3599412.32,4266218.18,3561168.25,5049832.03,5538719.9,5593503.71,6132934.03,7091461.19
SC,4212056,Palmeira,,,,0,0,0,0,0,0,0,0,401903.83,353993.43,416880.4,520599.98,568399.39,662724.07,940676.78,1029739,1191558.02,1489423.78,1943343.92,2215602.32,2202666.98,2498311.56,2755109.29,3000737.81,3694001.99,4051674.67,3936144.66,4126478.21,4598950.26
SC,4212106,Palmitos,0.002427946,0.006728508,0.034474251,0,0,0,891.5548839,49888.3975,750905.7,1549363.12,1569948.98,1286546.54,1131250.64,1271440,1569669.1,1750889.05,2024795.07,2585839.58,2978464.16,3612974.28,3952901.89,4286792.51,5204477.73,6193294.54,8327146.09,9549592.27,9190943.33,9607169.53,10339695.57,10253089.05,10651815.36,12617081.41
SC,4212205,Papanduva,0.00226885,0.005347208,0.031050139,0,0,0,1049.384717,51529.9139,602023.3,1118901.27,1068392.73,1113715.77,1091816,1191441,1194617,1301083,1750690.9,2163549.39,2593677.84,3259773.74,3993629.58,4356976.45,4948999.94,6196166.66,8219154.85,9328178.69,9666919.49,9804923.95,8958003.5,9601269.4,10864519.18,12197161
SC,4212239,Paraíso,,,,0,0,0,0,23216.3093,333903.7,520469.23,458290.02,416252.16,326124.56,366202.3,435562.3,600901.11,723274.49,882479.27,1004637.73,1195015.38,1258465.25,1345007.76,1556627.15,1694810.57,2128387.23,2513021.21,2647788.73,2999078,3399425.39,3663490.06,4191794.14,4904749
SC,4212254,Passo de Torres,,,,0,0,0,0,12337.0983,150445.2,302606.6599,346127.34,308187.71,,,448035.81,567269.43,,1019177.83,1028440.42,1298880.15,1567684.11,1739275.62,1909382,2078046.53,2169635.86,2312503.47,2471906.7,2738669.32,2947251.03,2991208.21,3227660.32,
SC,4212270,Passos Maia,,,,0,0,0,0,28903.6196,334622.3,620805.92,616557.41,549295.6,539991.9,613170.97,732398.94,813069.93,944850.44,1195788.85,1312329.17,1517876.62,1519271.97,1636191.75,1934257.99,2167229.1,2856220.21,3389197.51,3483400.18,3038522.4,4628316.57,5169760.97,5802761.78,6905194.49
SC,4212304,Paulo Lopes,0.000307961,0.000815788,0.004866635,0,0,20.09200967,279.662592,13756.0341,160387.3,318086.45,334741.24,323792.55,289668.11,340913.18,408101.13,494202.35,726344.19,935746.76,1119478.42,1292667.98,1279155.52,1406474.09,1739267.77,1994132.93,2429053.5,2833297.13,2945205.26,3070260.99,3571357.29,3588476,3679882.24,4180330
SC,4212403,Pedras Grandes,0.000577868,0.001460603,0.008387968,0,0,38.14414564,466.9129999,23927.3825,312188.6,608799.03,600185.53,495619.33,429158.3,493396.55,601417.83,564924.42,795754.71,957915.25,1048093.17,,1381357.72,1565280.87,1797205,1906422.14,2259756.81,2746366.92,2981555.36,3427490.1,3832633.56,3658870.48,3862004.77,4367957
SC,4212502,Penha,0.000544801,0.001550485,0.008698142,0,0,29.3960264,397.238692,26267.2419,291172.4,519861.48,502865.15,522423.27,520442.42,675301.78,865833.69,1194395.76,1351735.64,1666972.47,1986057.71,2166123.98,2172650.83,2453406.87,2880020.23,3084771.26,4049599.41,4579659.07,4988741.7,6073911.83,0,7100249.82,7490399.56,8868453.5
SC,4212601,Peritiba,0.000566895,0.001542052,0.009202973,0,0,34.5387392,409.4236913,19523.9555,258835.1,494776.95,503779.24,463909.08,477153.18,533132.32,553381.54,761266.71,903712.01,1119461.41,1287545.9,1529933.17,1573351.23,1652195.9,1884943.1,2050614.34,2506796.91,2909623.65,2995484.6,3113415.52,3398118.11,3421600.76,3572916.13,
SC,4212650,Pescaria Brava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,4212700,Petrolândia,0.000965554,0.002441667,0.014836813,0,0,45.38843967,518.7860423,28888.4215,353264,663781.77,633173.81,530977.36,523776.69,613020.17,769818.82,912123.44,1093065.89,1343812.39,1451716.1,1637127.21,1629118.7,1856197.4,2203614.48,2413537.06,2837789.15,3353580.65,3473627.17,3522149.57,,4622179.49,4730886.9,5431411.51
SC,4212809,Piçarras,0.00050318,0.001478385,,0,0,0,445.9415516,24034.7954,253936.6,468590.12,557863.2,565234.28,585869.45,745333.26,991256.74,1341440.81,,1903064.91,2149638.75,2428026.63,2821474.65,3187890.94,3112368.94,3127194.76,3895250.93,4539041.85,5387673.9,5864060.13,,7147141.92,7438205.45,8585028
SC,4212908,Pinhalzinho,0.001366558,0.00373046,0.021200359,0,0,71.72273484,754.516033,27982.3218,513273.5,942438.03,974383.26,1106129.66,945963.6,1081907.2,1220494.67,1677275.69,2059216.12,2158713.31,3220222.95,4070423.19,4310273.32,4596582.48,5206208.53,6074033.74,7392672.65,9280501.24,10883630.84,12387170.29,13638353.78,13864291.94,15722628.05,18456928.31
SC,4213005,Pinheiro Preto,0.000747854,0.001976508,0.011826188,0,0,40.12039753,443.8747405,24630.8086,304261.3,576498.26,628186.3,575555.56,528642,539179,682983,966240,,1482920.38,1631673.59,1813841.82,1839957.32,1944134.89,2314053.57,2634565.36,3213626.01,3825413.36,3950419.18,4245258.71,4904283.82,5142727.32,5632082.48,6704651.8
SC,4213104,Piratuba,0.000547187,0.001490208,0.008784336,0,0,31.79415055,387.7573511,21205.6661,229669.9,430149.62,446155.04,430980.45,431905.31,472425.59,479373.33,711740.42,867111.25,1082378.63,2303676.48,6753344.74,9792494.27,10298961.47,11990547.73,12305397.41,14560265.34,15993516.14,16364296.65,16959158.96,17211217.94,14411725.26,13665911.47,16965232.7
SC,4213153,Planalto Alegre,,,,0,0,0,0,16967.5928,207152.6,397221.7,430704.55,407293.59,378306,423738.53,442614.99,654733.35,764966.52,956388.67,1125056.48,1215533.04,1529071.35,1573383.38,1809566.43,1941085.86,2546343.95,2963198,3014173.78,3278408.59,3779560.71,3821605.32,3968368.28,4434406.58
SC,4213203,Pomerode,0.002707986,0.008241981,0.048603477,0,0,194.0693258,2113.754278,119809.2064,1464000.7,2763342.98,2902847.61,3104062.86,3091032.75,3498172.33,4333495.77,5313372.12,6398311.86,7682059.36,8701556.55,9526404.41,8801855.99,9429624.64,12474137.36,15251552.49,19956705.58,23403452.49,25025135.53,29259674.45,34467515.95,31784694.21,34299117.64,38932306.43
SC,4213302,Ponte Alta,0.00073099,0.001884428,0.01111701,0,0,0,511.0409065,28996.677,338594.6,618908.84,559961.67,473251.19,493559.81,538713.83,632186.87,792852.32,945766.95,1081521.04,1245091.24,1508974.78,2060140.14,2206288.74,2328447.31,2423123.59,2914791.9,2693697.96,2924778.48,3169172,3936388.29,3873986.99,3630849.38,4323235
SC,4213351,Ponte Alta do Norte,,,,0,0,0,0,20494.9711,288814.7,675374.9399,745065.42,566405.04,395214,483871,616886,777859,864672,981017,1551972,2575915,2931905,2605331,2107267,2041897,2964195,3432582.09,3308129.96,3167373,3088295.86,3238828.61,3514669.54,4089453.05
SC,4213401,Ponte Serrada,0.002060536,0.00524034,0.032725458,0,0,94.94630382,823.8609802,32528.8076,363433.2,655628.09,836464.46,830145.38,666444.87,747410.95,919154.18,1144817,1324629.45,1639875.88,1864159.92,2119176.27,2241621.31,2638187.02,3209409.64,3471065.96,4364426.38,5286566.03,5295469.92,5526922.14,6303055.21,6253297.36,6683673.1,7737456.49
SC,4213500,Porto Belo,0.000627999,0.001786049,0.010655324,0,0,0,393.5974212,20028.5868,246870.2,467430.03,526723.3,505844.28,542593.75,680398.02,882683,1183865.25,1211519.57,1728216.43,1968107.15,2142744.59,2157728.67,2376033.12,3135386.64,3256315.51,3104719.2,4470932.76,5189008.95,5974393.6,6570280.97,6575755.34,6965373.09,9348575
SC,4213609,Porto União,0.001738694,0.004648121,0.028143564,0,0,100.3773112,1052.94011,56694.8591,594277.8,1087096.47,1242564.84,1303822.12,1190612.79,1281817.03,1624816.03,1907113.9,2157521.71,2521767.44,2691673.87,3090157.2,3345321.75,3874277.98,4752325.36,4924871.85,4581935.64,0,6905706.22,7761347.98,9182692.11,9908030.78,11068057.14,13077368
SC,4213708,Pouso Redondo,0.00128682,0.003270733,0.018358536,0,0,59.88887567,661.8792569,35895.2479,428864.1,774082.81,786024.41,771563.34,750168,877662,1089250,1324000,1631174.86,2090006,2605878.74,3239543.77,3345656.86,3607909.33,4506428.24,4976653.62,5734152.52,6876962.1,7391956.97,7821159,8701663.59,8839731.06,9573684.55,11456264.02
SC,4213807,Praia Grande,0.000569458,0.001528264,0.009200871,0,0,39.64702473,450.3284224,25261.9346,303149.6,533265.43,498916.12,442694.01,417314.65,496095.54,625754.23,738447.54,871834,1071554.01,1242198.76,1321270,1658765.84,1703760.21,1556372.78,2071286.43,2483852.53,2891157.37,3124873.42,3424842.38,,4007664.03,3330362.86,
SC,4213906,Presidente Castelo Branco,0.000602237,0.001639535,0.009659986,0,0,35.37481171,402.236261,24189.2259,288033.9,549617.76,524659.54,469155.06,464055.29,559143.72,594111.8,889247.42,1139658.04,1463539.22,1651055.63,1796942,1794202.89,1848362.74,1972654.36,2111832.27,2568279.98,2980298.61,3137389.14,3342448.71,3726431.55,3835734.11,3963966.43,4473640
SC,4214003,Presidente Getúlio,0.001253876,0.003448881,0.020357664,0,0,63.38057367,773.4824059,46391.9588,542359.5,996405.23,1155766.92,1256658.56,1173445.88,1373564.25,1658721.47,1896602.53,2099587.69,2665897.22,3324580.17,3481691.44,3552120.63,3990671.07,4302331.45,4720453.68,5755536.22,6519895.7,6629151.16,7226898.5,8417537.05,9540804.59,10958599.06,12553241.76
SC,4214102,Presidente Nereu,0.000431391,0.001164,0.006806332,0,0,24.09465549,113.4759607,15919.5969,175862.4,346951.59,373780,341574.79,339841.34,336170.56,495891.87,518849.1,619525.5,761193.71,867112.97,1008526.27,1085311.24,1220444.92,1446127.39,1528379.05,1944565.22,2206653.13,2301137.23,2479362.98,,2720659.92,2874473.83,3176128.06
SC,4214151,Princesa,,,,0,0,0,0,0,0,0,0,391293.25,385735.9,413014.95,419632.48,486294.55,704645.36,852244.88,1,1057820.74,1119007.97,1182224.92,1377005.71,1551351.42,1901269.99,2365060.99,0,2805285.85,,3315538.75,3583492.85,3947899.1
SC,4214201,Quilombo,0.002544911,0.006988164,0.036925629,0,0,0,1215.635444,56402.4104,673152.9,1231763.51,1131233.48,835755.53,806402.8,1369816.88,2397546.08,2504115.35,1959753.98,2202727.54,2603934.66,2890804.8,3535248.39,4239888.5,4464611.82,4816548.32,5922877.23,6499235.23,6583690.9,7413613.08,8135640.47,8552057.71,9108272.59,11075185.51
SC,4214300,Rancho Queimado,0.000467569,0.001161925,0.006740846,0,0,27.11471822,341.1677844,16037.6928,168344.3,319917.18,335640.43,315588.72,257443.91,283015.82,339436.75,404559.66,565291.2,691628.81,798104.56,966855.83,907274.38,1190061.78,1411283.12,1516140.62,1818418.14,2059127.32,2242037.66,2563895.23,2981038.98,3055679.73,3214365.97,3711426.64
