Sigla,Código,City,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
PR,4115739,Mato Rico,,,,,0,0,0,0,0,150087,237757.14,248374.55,246891.58,229510.3,350132.58,420954.96,474529.23,564669.89,693016.12,713215.29,980177.72,1017061.76,1064065.75,1200121.25,1234169.42,1165358.42,1728531.27,1843964.85,2223475.85,4378067.09,5208702.38,,
PR,4115754,Mauá da Serra,,,,,0,0,0,0,0,367729.6,764970.01,619259.76,618694.53,627581.84,827228.38,1216349.1,1335097,1279546.8,1582457,2132581,2821980,3305425.71,3188601.48,3672949.98,3610404.57,3710523.15,4220341.94,4532428.44,5837294.8,6877289.59,7701066.43,7259972.57,7740909.93
PR,4115804,Medianeira,0.001592729,0.005835104,0.012456118,0.060117382,1.141039964,48.11185949,224.6456687,3854.496058,176103.6179,2033122.6,3382264.24,4033365.46,2633707.98,2907350,3194026,3209064,3436568.99,4584956.51,5329847.85,6298578.1,7470129.82,8041423.22,8561090.3,9894342.18,10798999.83,12385826.52,14525885.46,17177261.43,21003748,24294139.67,29431446.96,32444913.45,37028158.06
PR,4115853,Mercedes,,,,,0,0,0,0,0,89764.6,196335.17,358859.27,407655.09,422073.72,575562.32,845926.29,922184.82,924268,1243602,1454876.06,1769381.53,1867691.46,1865077.33,2237194.95,2522538.11,3027510.62,3533649.75,4004452.71,4735253,5360697.76,6377966.49,6846363.67,7784909.65
PR,4115903,Mirador,5.45E-05,0.000262358,0.000655487,0.005174293,0.070042873,2.328003564,13.82862025,178.11452,9055.6164,93956.4,168955.66,218856.73,214267.77,,,370146.65,357167.24,456217.71,495019.19,489855.59,729546.41,828238.1,872232.95,1087712.77,1340907.93,1361239.47,1955423.55,2292899.35,2604114.32,2552788.22,2748166.44,2977274,3488149.3
PR,4116000,Miraselva,0.000193135,0.000866733,0.002139876,0.011527741,0.199114909,7.2320856,38.81512738,306.28702,14818.3662,160472.4,300503.88,391974.37,191464.74,201478.12,292520.07,298839.63,213093.35,314176.58,364813.71,395567.84,451557.35,507567.54,527958.87,,697659,755482.22,903235.49,1045766.04,1468493.7,1417347.05,1565554.34,1691594.87,2002219.19
PR,4116059,Missal,0.000315861,0.001319721,0.003225651,0.021231835,0.344230582,13.11740695,71.40251942,931.1040336,41516.2594,640973.9,642896.83,770478.85,772025.36,861906.22,1205203.84,1367478.03,1586133.24,1572137.2,2184086.33,2721257.2,3176632.75,3358133.65,3378867.44,3889380.07,4395359.07,5128924.44,5662570.69,6488535.57,8179025.44,9285473.06,,,
PR,4116109,Moreira Sales,0.000544435,0.001611482,0.005169891,0.034634353,0.550994146,19.97282655,96.05086469,901.7369317,40206.2931,425309.9,630406.3,712822.63,690284.08,687965.1,886347.27,983550.85,1050053.84,1306223,1630640.54,2005891,2546838.62,3003026.13,3353246.4,4193115.27,4192709.8,4396459.66,4889160.97,4015104.74,5945225.2,,6636324.28,7579224.29,9474760.24
PR,4116208,Morretes,0.000115593,0.00063234,0.002038564,0.013972712,0.256674218,8.856963127,39.48339993,947.7274324,44946.1688,456296.6,792586.24,978688.82,949884.4,928346,1150823,1504746,1593739.56,1874497.9,2248145.24,2549170.5,2760130.74,2965140.18,3266146.08,3891507.01,4338699.63,4021431.06,5710372.4,6120632.56,7227156.34,7415920.4,7867380.03,7140445.3,
PR,4116307,Munhoz de Melo,9.95E-05,0.00052635,0.001164133,0.00820469,0.118787346,3.536489527,19.46421396,200.9831705,9343.6184,100790.5,179579.7399,244847.64,263588.7,268237.83,309903.23,332078.31,430198.69,485665.77,579759.54,690273.5,888211.82,980377.32,1034785.42,1220231.24,1273149.89,1516330.68,1962669.02,2344384.61,2773539.26,3258582.74,3828098.53,4137714.58,4723616.2
PR,4116406,Nossa Senhora das Graças,0.000129032,0.000538556,0.001188549,0.006751479,0.10068,3.839523418,20.76743265,197.1732312,11153.3925,130394.4,222300.73,253524.47,273736.85,297277.51,368935.23,458233.85,487387.13,486653,628704.05,620284.75,798971,864466.0499,887068.61,1143289.28,1261089.36,1322537.6,1475327.41,1614429.65,1971009.2,2248723.39,2630639.79,2679920.43,2933593.93
PR,4116505,Nova Aliança do Ivaí,2.16E-05,9.86E-05,0.00041142,0.00244335,0.044261818,0,8.608617673,90.77332251,4981.7025,53736.8,97694.29,121319.65,111789.26,113747.87,138023.07,209568.89,268082.78,304441,360426.93,424117.16,523676.07,606905.56,552568.9,653764.88,587671.77,926271.74,1013790.36,1032034.3,1209204.2,1303813.87,1435409.36,1545545.41,0
PR,4116604,Nova América da Colina,0.000174151,0.000871758,0.002226403,0.01306938,0.181933782,6.386352764,32.58884884,335.6934481,16768.1894,156689.4,332806.64,430207.34,386005.8,398077.43,483432.28,592142.17,718248.86,836665.68,879208.86,1014676.67,1101430.29,1335362.56,1333440.2,,,2002293.32,2573500.75,2914011.93,2700390.53,3765361.6,3556366.47,3576698.11,0
PR,4116703,Nova Aurora,0.000865431,0.00307301,0.007952548,0.042499796,0.7494512,28.05141775,130.051424,981.2500215,52335.7914,644665.3,1113444.78,1423482.23,1519117.66,1590376,1984272.01,2069709.87,2324012.88,2995585,3589273.35,3765457.66,5302301.84,5665822.35,5043573.9,6818208.54,6832364.08,8080158.05,9040382.29,9680843.81,11788018.03,13779374.92,15809491.79,,
PR,4116802,Nova Cantu,0.000271215,0.001170151,0.002909768,0.018571738,0.291406509,11.28659051,53.87397585,479.4042849,31686.8075,357888.9,511547.88,642833.01,659372.79,584710,825180,975458,1053215,1247000,1472898,1811720.38,2164206.46,2266415.85,2295778.49,2410463.81,2414233.83,2881930.09,3220118.33,3589892.11,4123559.73,5229177.58,5716746.55,5940187.64,7271021.18
PR,4116901,Nova Esperança,0.000714351,0.002724269,0.005839276,0.042417948,0.665993164,23.79805775,140.2111306,1416.310844,68022.4652,659909.3,1107996.56,1414066.54,1507077.38,1610311.27,2009209.75,2345823.25,2295778.88,2376772.48,2844523.73,3098244.54,3519416.11,3917525.83,4228088.13,5006937.15,6270400.29,7170233.33,7337068.67,8456460.7,9724014.4,10706273.27,12631246.32,13392289.16,14748298.84
PR,4116950,Nova Esperança do Sudoeste,,,,,0,0,0,0,0,159356.9,276248.01,329316.17,382332.03,431029.19,580261.62,651657.87,889589.23,1069490.03,1249684.83,1431538.81,1696103.66,1889573.61,2052120.73,2382622.72,2068959.05,3068924.2,3573458.01,3832254.01,4434388.67,4842890.93,5366417.98,5506048.03,5999784.88
PR,4117008,Nova Fátima,0.000232597,0.000960967,0.002475642,0.016157867,0.216630691,11.25566807,50.29014727,443.0677495,22853.4787,242898.8,442140.71,487433.11,419525.6,513298.83,780464.73,866467.12,786756.61,856019.11,1031821.71,1377970.37,1699765.53,1877560.05,2088570.34,1990349.48,2163774.94,2553107.19,2990015.66,3271308.15,3939073.71,4500389.71,5020415.48,5225019.07,6079378.38
PR,4117057,Nova Laranjeiras,,,,,,,,,,345668.7,658067.85,725777.04,642178.26,778698.06,1260860.63,1251727.74,1698852.37,1711026.1,2090903.19,2456546.97,3151978.63,3357107.81,3580307.71,4410437.53,4521622.75,4880142.44,5430000,6575756.97,7292016.32,7798797.36,8487453.66,9045004.55,10656420.81
PR,4117107,Nova Londrina,0.000583015,0.001718888,0.004698585,0.026420501,0.446533527,15.01135287,67.3036848,722.9095582,46054.8221,528623.5,919885.78,932737.45,864787.02,884666,1026913,1220284,1300248,1660262,2037909.96,2287059.44,2771277.93,2998443.69,2896933.92,3388219.46,3746602,4253846.57,4195644.06,4613318.29,0,6250795.53,6971206,7741384.2,8988150.79
PR,4117206,Nova Olímpia,0.000129984,0.000430217,0.001141175,0.006854795,0.130935818,3.121693346,17.14170309,196.1609354,9764.8455,114301.4,181701.33,265037.43,297798.72,254529.87,287435.82,401628.77,393066.13,470704.89,597034.78,711373.42,795260.42,963517.97,1094872.66,1436302.12,1633915.68,1905494.75,2104194.92,2452276.83,2774107.3,2845587.12,3242781.83,3535502.43,3878595.88
PR,4117214,Nova Santa Bárbara,,,,,0,0,0,0,0,93027.1,142876.47,167116.57,200358.68,210688.83,264081.55,317434.49,301332.67,314222.34,373415.14,488330.51,,649866.6799,646499.94,681921.7,782084.04,939545.25,1047819.84,1133378.28,1261405.02,1500350.91,1772299.88,1366098.52,1917967.67
PR,4117222,Nova Santa Rosa,0.000481373,0.001834447,0.004149387,0.02377716,0.455120436,15.34588135,100.0073841,896.9658743,37955.063,411312.2,696618.75,923522.24,1003031.5,1083546.77,1319602.37,1547786.51,1739096.57,2023692.74,2389997.3,2779433.89,3323598.57,3697061.98,3785571.17,4355642.1,5024315.72,6221422.74,7218051.91,7949295.84,9282868.91,10501679.64,12450981.03,13993735.25,16207912.11
PR,4117255,Nova Prata do Iguaçu,0.000324185,0.001248564,0.003407942,0.020774186,0.311438327,11.86544505,52.23397924,495.6613206,26789.3252,330522.3,653834.87,772018.37,810444.59,749602.74,923622.9,997503.24,1269453.38,1242859.88,3202053.33,3263558,3384367.97,3461906.34,3773868.04,4387739.04,4559285.27,5103218.58,5760583.64,6310083.87,7109418.4,7862240.14,9077401.61,,
PR,4117271,Nova Tebas,,,,,0.199578655,8.147077018,35.37184262,458.7075776,21138.3597,239401.9,398953.47,409044.05,439804.54,377197.23,643168.53,812743.83,901873.3,835056.42,1031060.34,1221969.2,1188230.5,1491357.88,1821008.88,1845686.65,1834916.72,2145477.75,2545608.79,2812551.5,3456692.77,4655021.61,5454956.43,7319949.38,8241947.14
PR,4117297,Novo Itacolomi,,,,,,,,,,98066.6,144129.1899,171596.74,181364.73,188981.9,228711.36,292231.39,310976.19,374880.12,490105.34,535408.83,741266.78,912305.3099,1011669.74,1188904.26,1284950.12,1587338.45,2002395.99,2341898.71,2550098.9,2672052.68,2959018.15,3358506.9,4237668.53
PR,4117305,Ortigueira,0.000292671,0.001775662,0.004767548,0.030286227,0.424504764,15.89414909,78.06792087,0,44793.6884,501266.8,865925.92,980806.51,1081464.34,1084686.13,1674077.45,2006668.01,2313886.64,2203472.56,3085149.55,3456280.03,3878261.22,4437823.26,5056381.83,6340686.28,5709229.32,7917775.76,8964275.83,10551179.34,12263481.11,12689715.6,,,
PR,4117404,Ourizona,0.000235912,0.000893573,0.002140789,0.011439003,0,8.135044218,49.716136,421.7006708,15450.7383,160017.2,0,319606.08,327696.67,363578.71,463150.9,594008.52,551560.53,727135.13,890421.01,1167984.89,1383948.93,1375156.46,1268514.37,,1455983.69,1779887.42,1930906.41,2145144.5,2654993.7,3021645.62,3324401.53,3354624.15,3748731.2
PR,4117453,Ouro Verde do Oeste,,,,,0,15.67196484,79.95334225,507.5185986,22699.7474,279162.3,440402.7199,542794.59,684269.07,752494.88,923148.15,931576.44,861339.25,1128984.17,1305381.88,1682237.45,1691487.78,2067276.45,2163951.88,2360155.22,2556136.72,3320734.6,3938948.57,4212594.65,4928147.86,5549108.32,6415157.62,7100881.15,7967876.97
PR,4117503,Paiçandu,0.000361167,0.001216768,0.003066108,0.019100395,0.310423273,17.65441105,89.27855164,800.8684112,34301.2099,393848.5,938707.0499,894564.5999,699088.87,1009606.28,1135229.92,1153919.41,1066522.43,1407519.77,1693752.48,1922423.59,2103600.16,2547062.81,2911626.28,3283753.97,3515474.04,3122617.79,4475026.75,5170408.66,6225314.42,7813635.98,9636750.48,9920442.14,11247094.05
PR,4117602,Palmas,0.000929843,0.004126619,0.007624565,0.062545159,1.166329818,42.626544,275.9866541,1777.328812,98025.1119,1009477.3,2081601.13,2906643.64,1667135.87,1498376,1921380,2522053,3167887,4049151.27,4750200.77,5702370.5,7672106.16,8779296.01,9176520.41,9405306.96,9819456.39,10940816.86,12016515.29,12860870.44,14677469,15755691.38,18622616.17,21139651.77,
PR,4117701,Palmeira,0.000842208,0.003246455,0.008413932,0.061359805,1.085761673,42.77151102,190.1876844,1672.477139,99517.3763,1228463.4,2177113.12,2591457.93,2753124.08,3272269,3980417,3881523,4313044.87,4854836.76,6186319,6234677.83,8689899.31,10123324.64,10713565.86,11442060.72,11902831.44,14114896.94,17296090.77,19019355.62,20879149,24238335.35,27922184.86,28707828.35,31609196.53
PR,4117800,Palmital,0.000199041,0.000631904,0.002877283,0.018368702,0,11.91696284,54.88862236,591.4452417,22160.4895,276136,502992.18,575693.11,595370.9,549295,800238,835975,1083809.83,1367468.98,1612635.24,1838201.15,2076112.35,2229584.88,2420317.27,2893813.21,2969309.16,3397857.37,3970712.29,4424886.52,5236558.66,6603049.47,7779058.68,8532145.48,10035767.43
PR,4117909,Palotina,0.003143959,0.010978857,0.024556185,0.135773301,2.172712836,86.14974662,385.575235,3141.835049,129749.2293,1478233.6,2819129.17,3519782.21,3601077.72,4007007.74,4261564.07,4208611.9,5177542.37,7007080.9,8238012.21,10150109.49,11765624.08,11781696.45,9978165.86,13042845.83,14688603.38,17771376.94,19725183.95,22019683.83,26839247,29231329.49,34520481.41,37761262,42016591.3
PR,4118006,Paraíso do Norte,0.000194295,0.000867402,0.00189918,0.012037037,0.1797192,7.736895746,46.41422996,475.8924269,23566.0874,201437.4,342857.83,471766.64,532136.84,616278,740472,936290,952949.58,1252333.21,1451012.3,1665076.49,1944447.28,2140437.74,2296608.69,2827276.8,3299272.86,3685503.95,4084131.05,4362534.76,5199160.96,5873194.11,6925152.46,7355177.2,7485258.93
PR,4118105,Paranacity,0.000258412,0.001328014,0.002625541,0.015346407,0.280635018,9.937852546,47.18592964,554.2506752,32652.8492,331577.1,623631.7999,735545.36,710947.24,,,1288939.42,1274666.49,1236493.49,1834800.8,2099385.22,2681493.46,3065623.15,2486985.72,3017126.75,3372447.44,3341885.1,2946444.44,4825585.31,6760263.28,7842272.36,8459694.27,8808357.95,9628325
PR,4118204,Paranaguá,0.009357235,0.026926255,0.065797413,0.322303416,5.880959382,300.4846155,1237.02002,11192.15749,534495.8082,5850272.3,8939595.11,11190169.26,9255563.38,10074760.49,11426817.6,16069667.91,17402705.61,21975096.32,25169449.12,29040271.19,30287674.14,35296505.53,39226790.8,31364260.83,37336425.88,44121822.73,48684254.01,48320185.5,64451281,74822329.87,83581153.45,91659223.98,95429711.23
PR,4118303,Paranapoema,6.09E-05,0.000394468,0.000818136,0.006929675,0.078089491,3.307780691,21.27092349,173.4388755,7065.5024,89871.6,161080.72,204411.92,256493.02,248755.35,272065.98,385320.17,375176,280877.7,375783.87,378093.55,531449.05,589946.75,590079.46,681940.9199,828488.63,992559.93,1047860.06,1123421.85,1377558.3,1512326.59,1609002.52,1616234.07,1818841.94
PR,4118402,Paranavaí,0.002139754,0.009314682,0.022189405,0.123299291,1.935092873,77.74201302,397.8439794,2833.197299,173192.9745,1753476.9,3084569.94,3555402.51,3955206.06,4057421.27,4483168.27,5627368,6468530.1,7500270.26,8272869.4,9490743.98,11100735.65,12682974.15,14346280.3,17132254.35,18405542.36,19818143.27,22540724.39,24950180.13,28939400.72,32576324.04,38320897.45,41429659.46,45992509.48
PR,4118451,Pato Bragado,,,,,0,0,0,0,0,552305.5,271056.52,341616.28,366875.27,389505.29,533580.07,664043.72,735284.58,842563,982338,1217177.16,1466452.22,1538591.74,1477760.96,1728231.3,2017092.46,2427491.51,2997540.03,3640705.75,4273745.2,4665743.55,5257709.18,5830187.67,6871472.62
PR,4118501,Pato Branco,0.001039409,0.003907604,0.009145958,0.061418981,1.024981746,40.50494393,191.4462941,1995.436814,133322.1177,1450945,2950111.44,3846125.37,3915787.91,4748693.9,5417789.34,6661650.78,7147468.73,8259892.48,10007525.39,11645507.67,14549062.2,16396113.86,17262784.46,20639941.64,23592740.4,28413880.9,32236043.72,36303219.32,41569074.98,44686588.15,69131371.18,,
PR,4118600,Paula Freitas,6.75E-05,0.000217762,0.000886295,0.006620717,0.122439818,4.897451382,23.86803211,231.6971513,13544.1829,139999.7,273196.78,325002.69,338762.85,386905.49,556967.5,679415.31,730241.5,904956.37,1137885.64,1378464.09,1670132.77,1853555.91,1999104.34,2370934.87,2502434.12,2774460.09,3196929.85,3516471.54,4042684.87,4665292.1,5743456.31,6130684.33,6638495.46
PR,4118709,Paulo Frontin,8.88E-05,0.000281109,0.001226779,0.009242957,0.149383309,5.915771527,51.83734433,298.8470084,15756.1563,188651.2,355529.02,419728.95,479546.22,542421.53,98403.34,830307,892145.34,1046172.04,1306450.18,1576468.95,1872406.24,2090320.43,2291816.91,2664854.39,2836035.12,3163215.13,3752458.64,4259048.75,4771983.54,5356093.91,6249541.62,,
PR,4118808,Peabiru,0.00043987,0.001963712,0.005837074,0.029883728,0.556034327,20.46830684,122.1785779,893.8172135,42714.8139,543363.3,1064073.89,1261897,1069483.33,782445.65,1010382.19,1218277.94,1342602.31,1680078.93,1941015.31,2489218.67,3064100.96,3306266,3057972.27,3120145.81,3386703.69,4024407.7,4435660.3,4883395.52,6043176,7248652.66,8288564.7,9583372.09,10471972
PR,4118857,Perobal,,,,,0,0,0,0,0,0,0,0,499047.3,430923.08,555737.42,809365.84,823312.67,1026445.36,1162860.98,1330424.3,1294634.34,1555828.99,1781510.61,20000,2012968.93,2907409.23,3490043.73,4231913.34,5392265.57,5990818.2,5930922.19,5567379.89,6086299.65
PR,4118907,Pérola,0.000509144,0.002086302,0.005763461,0.033395864,0.525679636,11.77377782,49.26152422,530.581096,29135.2836,318155.2,502798.45,644475.48,466900.96,465675,579527,696870,751557.73,914120.88,1055768.8,1183853.39,1401314,1517533,1672233.11,2159312.06,2373933.68,2467036.74,3946068.78,5675509.64,7133003.18,7056454.69,8361912.26,11046532.1,11208954.82
PR,4119004,Pérola d'Oeste,0.000190137,0.000866392,0.002593213,0.017050913,0.277456909,,44.08753669,399.4535902,20983.8196,254918.8,445931.41,549935.59,426579.86,427468.46,613595.03,749315.28,796614.7,943515.62,1167895.45,1356534.56,1588171.31,1736017.75,1804393.32,2034501.17,1741984.67,2549348.67,2927294.38,3156568.69,3619284.74,3934792.07,4448416.83,4809907.78,5261846.69
PR,4119103,Piên,0.000125666,0.000427167,0.001479053,0.011299337,0.174728982,6.223235346,28.62078545,375.0374265,22457.4149,241436.8,423361.28,518396.74,578646.81,623545.78,870120.38,1431376.3,2071463.61,3841050.59,4636121.56,4570137.99,5914558.94,6128744.27,7132098.98,8670592.37,9368706.18,9842424.2,10131974.43,10071496.26,8600927.25,0,13480570.28,14887341.61,15811823.08
PR,4119152,Pinhais,,,,,0,0,0,0,0,2228710.6,3684242.31,4890008.85,6266128.19,7482002,9099511,10485503,13986634.97,16407259.26,18775603.51,21309669.45,,25684788.57,31287601.77,43413643.14,47688072.24,51657960.26,59383934.22,64942797.07,72605189.45,94399987.04,90018007.51,92589557.89,94727061.23
PR,4119202,Pinhalão,7.53E-05,0.00040109,0.001214476,0.006693043,0.117682582,3.823540218,17.88812204,179.9132559,9367.5498,106521.8,191963.09,293923.56,332072.04,289507.82,430193.46,560729,648998.77,612418.48,718827,728890.78,1563576,1117692.47,1292165.23,1486033.85,1541306.78,1741437.79,2444326.83,2679214.86,3075206.94,3385104.75,3806976.13,3891021.68,4489361.89
PR,4119251,Pinhal de São Bento,,,,,0,0,0,0,0,87957.8,113244.37,128714.15,132731.47,140627.8,201835.31,214017.71,276111.48,346480.27,409285.06,470580.49,556981.06,624982.45,680330.21,785783.51,826440.98,926397.49,1062856.93,1168211.39,1351639.31,1479545.61,1657186.19,1809645.63,2042708.83
PR,4119301,Pinhão,0.00066831,0.002645015,0.007974584,0.060392925,1.066900291,38.51168931,181.482807,2138.804194,122465.5928,1458645.7,3052988.3,4079252.76,2395794.23,2835137,3497634,4357116,4723919,5532738,5810934.88,6787779,7445122,7696639,8247656,,11101660.08,12562740.8,14352352.73,15592832.63,17071913.95,18934195.41,21695138.89,,
PR,4119400,Piraí do Sul,0.000472262,0.002347767,0.006542537,0.041351175,0.759313927,30.03070869,135.1742347,1289.1484,84076.7752,960086.2,1667230.26,1933082.61,2005135.97,2213186.73,2618076.43,3192209,3944146.44,4200434,5034722.35,6501086,7133744.07,9474488.99,10365576.79,9717872.7,12353477.13,13309664.24,15273877.35,,18632307,20683422.29,22422044.85,,
PR,4119509,Piraquara,0.000720281,0.002151202,0.00516927,0.052578471,1.190594727,33.91961036,150.3343644,5348.130312,100953.6946,1017822.3,2619911.71,2105975.53,3323956.32,3836984.04,4866217.55,5436443.45,7158415.08,9338370.64,11146114.6,12947167.59,14785581.06,16243329.21,17822753.4,21693180.25,24235465.24,27344608.6,31818378.82,28740366.54,41650436,47835408.02,52901177.81,54296725.49,60941852.13
PR,4119608,Pitanga,0.000492938,0.003888064,0.008568115,0.061328787,0.789743236,0,138.6813196,1487.344384,68309.9602,881251.7,1562587.82,1945791.68,1782503.5,1949033.54,2641362.24,3138130.92,3007098.54,3433651.28,4837018.57,992686.05,7038420.53,7676980.73,7615098.01,8501633.76,9067589.68,10616012.64,12597763.09,13039162.34,14806662.34,17069216.98,20057961.71,,
PR,4119657,Pitangueiras,,,,,0,0,0,0,13208.2364,150834.9,204615.2,191694.68,207022.08,238937.07,340651.05,444727.59,491214.07,528874.03,556432.58,711937.06,984410.23,1145051.02,1094372.28,1137507.48,1334420.46,1699700.24,1646465.72,2326618.41,2659321.3,2967763.63,3249772.6,3232152.18,3715709.9
PR,4119707,Planaltina do Paraná,0.000143607,0.000621448,0.001372348,0.00861933,0.125506873,3.491763891,22.44598476,242.4260917,13005.9433,0,243925.07,312827.69,323949.77,299326.63,363458.09,413348.6,476318.86,671978.53,760192,900061,1125995.01,1217731.05,1314860.66,1450709.95,1450760.33,1679224.95,2030080.59,2294587.78,2603094.46,2868070.99,3534493.83,3883041.28,4338642.6
PR,4119806,Planalto,0.000325307,0.001188984,0.003607278,0.023037083,0.341562655,11.56763589,50.55163764,545.2690017,28787.9782,351982.4,639540.29,824925.92,830389.42,883882.04,1255890.28,1333164.19,1724076.87,2061456.44,2579724.39,3082125,3633448.32,3937853.55,4175595.32,4719015.88,4439239.23,5566097.44,6438595.89,7024801.78,8175101.61,9137755.84,10328556.06,11318867.73,13009915.57
PR,4119905,Ponta Grossa,0.014330152,0.043512719,0.092987709,0.580335493,11.12640869,475.0174803,1918.292007,17054.27969,960396.9186,10064773.6,17447539.14,20412984.82,18707554.99,20086885.05,23748717.9,24883328.64,34269932.67,43310328.52,55821851.6,58832817.67,72752679.3,78292604.01,84378063.77,96356924.97,97182006.88,109743184.6,125185394.8,135701538.4,151516290.7,170228661.5,192041486.2,194100014.5,216046314.4
PR,4119954,Pontal do Paraná,,,,,0,0,0,0,0,0,0,0,2535412.43,272154.3,333673.96,518389.9,620984.58,618980.36,736640.81,867096.09,992933.52,1090610.87,1298908.83,2537320.35,2688608.2,1889445.01,2269470.36,2776264.42,2408979.9,,,,
PR,4120002,Porecatu,0.002291654,0.0069964,0.018647261,0.085838711,1.239758073,50.32363927,200.0552101,1989.540055,108123.3406,1148057.4,1998777.14,2011792.24,2195178.96,2250464.02,2537034.62,2407095.87,2143434.09,2109613.84,2004818.66,2214763.12,2409823.15,2642475.07,2734160.06,3339606.57,3380865.88,2829149.79,3524280.39,4743000.66,5417719.2,5895599.02,6117930.41,5951714.72,6980601.22
PR,4120101,Porto Amazonas,3.18E-05,0.000214063,0.000551261,0.003914554,0.0635412,0.690759309,13.67402025,135.5921453,11956.9277,126287.6,223497.24,261725.21,300079.92,313952.41,353571.17,405365.1,502133.43,529386.43,683748.79,754400.66,952926.36,1163712.16,1264726.33,1430688.32,1457623.22,1513581.38,2021519.18,2506700.47,2730220.93,2932289.14,3030656.89,2980705.5,3359611.19
PR,4120150,Porto Barreiro,,,,,0,0,0,0,0,0,0,0,1027948.3,993642.57,1227304.73,1377332.44,1221552.53,1408716.78,1606795,1394871.19,1298828.76,1369784.16,1337771.01,1390825.43,1420443.93,1756714.87,1848401.84,1747897.86,4156535.21,2956166.24,3385832.82,3678685.32,4140807.67
PR,4120200,Porto Rico,0.000122749,0.000459441,0.001215891,0.007378257,0.113304146,2.975385491,15.77726585,163.4011167,9646.9991,95907.8,152410,197603.12,205770.58,191126,228948,363062,452485,601563,795701.86,930804.01,995951.77,1099352.13,1250528.17,1481281.7,1497473.04,1674955.81,2065545.64,2279841.81,2660675.63,2976969.43,3564998.95,3740930.34,4173401.4
PR,4120309,Porto Vitória,8.26E-05,0.000295673,0.000759137,0.005757644,0.106108982,3.925950146,28.13857196,251.8949304,17042.5469,181907.5,321299.0099,407027.48,437380.28,484200.56,611165.28,708999.9,577755.87,864357.66,947324.65,1023207.49,1027407.86,1118004.16,1283845.45,1539156.54,1605307.37,1755451.92,1914838.74,2072154.53,2311799.68,2311799.68,2789968.4,2904613.35,3259922.5
PR,4120333,Prado Ferreira,,,,,0,0,0,0,0,0,0,0,258927.51,247339.29,324354.8,454080.47,527932.92,546657.86,654237.47,848617.24,1000932.93,1200799.39,1328166.78,1360780.28,1424030.69,1678374.76,1577933.23,2210029.72,2632039.15,3154318.51,3637576.1,3627950.98,3829482.6
PR,4120358,Pranchita,0.000266972,0.001053548,0.002759425,0.017572788,0.290549673,10.40619095,47.43122527,457.1505935,21813.8417,263520.5,491949.33,607653.5399,491794.3,478551.54,767928.6,887674.1,991754.46,1196017.51,1238627.59,1663569,1972867.56,2023029,1943842,2113940.36,2382615.1,2916372.14,2622253.14,3471038.49,4113115.73,4435370.65,5332709.03,5935568.49,6657790.34
PR,4120408,Presidente Castelo Branco,0.000106936,0.000450774,0.001097796,0.007279239,0.155787127,4.578668146,34.03903331,297.6345837,10843.7299,112915.8,211402.54,275380.83,283260.8,,,445050,391518.75,461431.9,587042.74,692959.13,858088.99,912387.85,815924.57,,1375355.76,1501096.22,1349270.87,,,1995543.17,2901829.27,3096173.47,3640775.9
PR,4120507,Primeiro de Maio,0.000658621,0.002369996,0.0061639,0.034946524,0.472844982,18.80973927,105.2858506,803.3976502,36205.2823,523609.4,918810.89,1084882.31,1190206.1,1275204.75,1549321.79,1529674.4,1894618.9,1827142.91,1882390.51,2399702.69,3269462.92,3668976.06,2976952.86,3237325.03,3599783.3,4312838.2,5008133.17,5758313.09,6850267.52,7675133.66,8445662.01,,
PR,4120606,Prudentópolis,0.000525982,0.001567055,0.006918725,0.04562222,0.796547491,31.26602789,136.9257057,1400.93986,81170.2365,951853.7,1677343.89,2014862.2,1969528.21,1788886.25,2680199.99,3334748.77,3710177.16,4958598.98,5884969.97,6952287.98,7846570.13,8501188.24,9300466.53,10919180.13,11663448.13,10898843.93,16412704.22,18485714.4,20558477.32,22805497.57,27158284.59,28914574.17,31649573.06
PR,4120655,Quarto Centenário,,,,,0,0,0,0,0,0,0,0,765154.6,702173.2,768427.15,947615.9,1149156.85,1324623.15,1511133.2,1951203.31,2343888.67,2303374.59,2134031.43,2428884.46,2699044.19,3182392.59,3604774.8,4018238.39,5319416.2,6129262.84,6532625.82,7041430.64,8281778.67
PR,4120705,Quatiguá,0.000109285,0.000457273,0.00098646,0.006818763,0.123587818,4.579279055,22.47255218,305.6038364,16616.8834,201291.2,393874.01,444720.27,443580.67,476910.7,541215.12,707760.34,792601.15,903621.8,1057035.61,1172383.92,1319960.57,1410937.72,1595700.1,1950466.59,2140087.2,2441897.06,2946122.62,3305975.28,3791976.3,4390613.84,5091442.89,7088241.44,9177466.05
PR,4120804,Quatro Barras,0.00060052,0.001772429,0.003973057,0.025301349,0.453208473,22.92565684,90.13651065,1448.520672,79281.8562,1091605,1820092.9,2114041.45,2416725.55,2632269.06,2952955.92,2742651.61,3013330.62,4153208.2,5138318.72,6351527.06,7628536.11,8077563.81,8737497.79,10240649.94,10691532.3,12368321.27,15315657.26,18173931.73,20602704.78,22064339.42,23972286.2,25191980.98,25875591.64
