Sigla,Código,City,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
PB,2500502,Alagoinha,0.000465702,0.002476571,0.006772621,0.031316615,0.506575891,19.20191193,82.09137189,910.411594,77583.9519,693122.3,1453114.26,1739017.65,1613386.12,,,3637965.51,3919655.69,4725256.01,4876996.84,5739285,7278179.82,7778416.8,9048954.91,,11606218.51,14101465.85,16719520.37,20040952.83,20787665,25122596.06,25003569.57,29314377.49,23688423.57
PB,2500536,Alcantil,,,,,0,0,0,0,0,0,0,0,865761.34,,,2102950.18,2528382.99,2864581.36,3355249.57,3952604.52,4829360.83,5323506.07,6355075,7315632,7581221.44,8200859.18,9708820.68,10331252.9,11466030.23,12646988.67,13531326.66,15680889.81,15456312.49
PB,2500577,Algodão de Jandaíra,,,,,0,0,0,0,0,0,0,0,892116.05,1066636.86,1288702.94,1654090,2206897.44,2626901.78,2852246.13,3277149.96,4169778.32,4652757.69,5538722.63,6425726.94,6840305.52,7410407.85,8807524.92,9277779.84,8829105,11358588.55,11915979.47,13999947.22,12921137.25
PB,2500601,Alhandra,0.000560808,0.001881452,0.005224302,0.023783621,0.532828873,19.61267633,74.83448716,1267.190534,97659.4341,788498.7,1731381.51,2298095.31,2575464.92,4046545.34,4692958.66,4981397,6120451.09,7313652.84,8490405.99,11490196.23,16070536.57,18098059.05,21323893.77,24547375.31,26042074.83,27255876.83,38390818.95,50076498.19,53513366,63650844.14,,,
PB,2500700,São João do Rio do Peixe,0.000737736,0.002899064,0.008130251,0.063065664,0.933631964,25.94215676,111.3278143,1758.976703,112617.2795,915938.6,1931497.45,2244240.29,2146885.04,2973782,3747942,4159030,5326029.52,6246009.05,5881444.01,7122162.81,8675763.73,9956759.47,11704373.03,16112348.83,18665505.71,18919069.77,23976895.61,25689951.94,26803605.74,28971320.32,30821547.56,37237708.86,32943860
PB,2500734,Amparo,,,,,0,0,0,0,0,0,0,0,,1106331.29,1387518.43,1927812.76,2258853.2,2629456.28,2952555.84,3210200.82,4027844.94,4484596.37,5191332.97,6471911.86,6165022.47,6672017.86,8100027.33,8525472.71,10293560.84,10588839.43,11254748.9,,12251320.14
PB,2500775,Aparecida,,,,,0,0,0,0,0,0,0,0,921361,1642255,1730120,2366487,2589790,3331817.78,3362711.23,3956849.28,4979950,5456630.92,6482205.87,7795854.08,7830949,9035727,10849624,11941494.07,13151787.56,14387310.61,15330061.69,16654885.89,17087161.13
PB,2500809,Araçagi,0.000703376,0.002172708,0.005537404,0.03766583,0.586813418,23.4641836,107.8769785,1489.839642,94901.4516,810263.6,1642020.06,1864848.04,1799456.27,,,5352384.01,6001969.47,7406380.77,7940791.03,9090194,11925725.2,13733244.18,15070010.27,17494876.97,17938499.54,19681750.16,24297715.75,25377565.05,26000622,29582531.87,31340670.1,33854125.61,31263149
PB,2500908,Arara,0.00033536,0.001008399,0.002643001,0.016831577,0.268129236,13.58985909,57.204752,602.5246892,62344.3314,551301,1137628.3,1281308.74,1223676.61,1727468.16,2453054.32,3288649,3636721.7,4395121.16,4792452.9,5400298.99,6831191.1,7752799.86,9152076.96,10801110.18,11082852.84,12365286.03,14625525.68,15890569.5,17043546.63,19392482.05,20806334.3,23543667.58,22496311
PB,2501005,Araruna,0.000619304,0.001966562,0.006098213,0.037897063,0.499447382,20.09165582,95.81587553,1647.720396,107025.3896,937170.7,1934985.05,2184595.25,2119248.29,,,5334429.36,6903959.05,7712315.91,8842002.68,10616830.23,11454240.34,12347486,14908988.14,19251834.68,20475195.26,22319471.14,26239886.25,28008990.67,30699573.55,32640808.59,34770611.3,38265628.5,37268065.29
PB,2501104,Areia,0.001052397,0.003128783,0.007943486,0.047478757,0.965744436,34.92518418,171.2579144,2140.679067,134904.3733,1113954.6,2357463.23,3676122.51,3094743.15,,,6322835.98,6386686.7,8554512.89,8494527,11323648.28,11839569.75,12861235.52,15665785.97,18834053.82,19994044,22055127,27307984,26819656.38,25793781,33971680.63,32661368.4,37362500.81,35103346.82
PB,2501153,Areia de Baraúnas,,,,,0,0,0,0,0,0,0,0,869601.4,,,1797637.13,2103480.63,2462026.69,2638903.3,2944813.91,3971824.59,4537890.13,,6701902.41,6154864.69,6695192.36,8107293.14,8518567.42,9196027,9931612.08,10457385.24,12161077.29,11742420.91
PB,2501203,Areial,0.000485829,0.001516922,0.004137379,0.02678647,0.402074873,0,66.48441633,713.0777767,46735.2448,400882.7,818885.91,936222.27,896939.23,1443353.49,1676062.05,2124458.35,2822851.39,3756428.2,3338601.4,3804831.17,4795646.44,5671976.95,6343780.35,7582329.31,7953765.02,8633907.42,10737540.73,11712204.54,13188142.66,14557115.25,15399977.61,17051683.09,16672193.83
PB,2501302,Aroeiras,0.000724278,0.002456005,0.009064943,0.043904006,0.656343527,30.01980771,144.851336,2185.846131,139134.7364,1258908.3,2395965.29,3029774.68,2664345.19,,,4763947.53,6314018.87,8103862.77,8041263.61,9572752,11758096,12222484,17796490,18002477.13,18589269.29,21685050.27,26994816.89,28902724.02,32818882,33100798.98,34176447.94,38595352.04,36792900.44
PB,2501351,Assunção,,,,,0,0,0,0,0,0,0,0,866584.05,,,1760142.64,2111916.48,2529515.97,2661196.66,3059675.74,4091729.68,4918383.26,5679171.05,6573034.62,6890607.92,7464196.39,9252606.64,9583576.41,10675639,11626045.31,12556979.86,14441689.17,13936389.26
PB,2501401,Baía da Traição,0.000256981,0.000774747,0.002229985,0.013371328,0.280580764,9.669466255,44.0660704,447.5698535,47954.9865,419243.3,854357.04,971253.59,922618.26,,,2526027.13,2887342.13,3750874.81,3890301.23,4485075.77,,6326282.12,7946124.89,9454508.99,10192254.17,11942260.51,13498736.49,14205770.77,15348114.19,17374785.27,17389631.41,18977370.6,19357477.26
PB,2501500,Bananeiras,0.000904389,0.002804329,0.007127758,0.049501392,0.749586255,36.48939509,140.7512703,1516.945478,121552.7165,1057069.8,2162098.55,2479261.97,2836365.62,4310098,5920271,4783533,7686022,8693555,9440872.63,10631044.66,12946604.51,13916721.77,15878993.62,20831160.71,21569762.56,24709971.13,27855548.12,30365712.14,32199175.2,34499958.05,36205227.45,40089558.77,38968554
PB,2501534,Baraúna,,,,,0,0,0,0,0,0,0,0,810225.91,1505720,1686821,2330254,2359578.03,2906727.86,2608904,3519532.43,4316154.66,4874088.59,5657949.71,6999790.54,7211098.42,8054110.29,9597181.33,10107216.59,11312014.7,12144521.52,12895213.33,14839660.55,14567578.1
PB,2501575,Barra de Santana,,,,,0,0,0,0,0,0,0,0,955278.64,1532193.59,1782933.61,2187471,2660858.32,3319189.66,3319189.66,4524768.43,5665001.88,6470485.12,7762588.74,9572047.08,10270154.04,10769551.05,13541515.36,13815102.9,15065638,15867248.17,16687478.2,19127563.17,20020648.7
PB,2501609,Barra de Santa Rosa,0.000631062,0.002329088,0.006898211,0.039113594,0.841708873,33.54212687,142.1521167,1522.733231,97842.8406,821953,1670454.78,1882638.27,1810355.99,3879808.7,3085119.1,4806958.5,5290758.86,6132897.9,6493925.66,7335236.05,8897575.15,9126897.01,,12632947.98,13536781.47,14752491.55,,20807966.73,23173993.59,24819625.98,26489401.26,29466743.13,27332133.98
PB,2501708,Barra de São Miguel,0.000487246,0.001476416,0.004063704,0.026576464,0.603449636,30.84306644,47.8133792,722.1766039,47082.4056,399818.8,814927.27,926121.19,898651.75,,,,,2853681.79,,,,,,7110024.29,7238772.97,8603050.02,10467252.84,10978058.76,12284214,13723465.67,14256514,16323785.03,14241392
PB,2501807,Bayeux,0.002007405,0.007095192,0.017852578,0.068524174,2.127540255,71.26096047,324.7293855,2947.961382,327957.8496,3722188.8,5826834.56,8062126.09,7584642.36,11101470.9,,15245047.57,19722680.75,24778286.25,26592905.85,35448141.08,40417356.94,43690258,52202634,57689312,61844200,68265884.9,77228951.5,84786160.66,94746040.43,103430321,103430321,134280822.3,130727645.8
PB,2501906,Belém,0.000628508,0.001939388,0.004227876,0.030524124,0.4530012,20.74918509,99.53719109,1532.410977,98030.439,949288.9,1866523.72,2428828.26,1990138.73,,,4892105.44,5125532.2,6423345.24,6012466.35,6794037.73,9750998.1,10860087.43,12741664.83,15437240.75,16316500.81,15548521.44,22462832.99,25027090.95,26570303,28332819.2,29429691.04,32491434.16,27989358.43
PB,2502003,Belém do Brejo do Cruz,0.000347732,0.001082897,0.003071774,0.018834115,0.2844432,11.21033804,61.97883993,940.6080648,60936.1228,533071.2,1083088.53,1459516.47,1195914.86,1747348.17,2166209.13,2950621.55,2981927.6,3796320.53,3865005.91,4426352.54,5098620.06,5394884.15,6109504.45,7676724.15,8169019.35,8479738.72,10163416.37,11322849.75,14174352.82,16381335.1,16793136.43,19281390.16,19286893.09
PB,2502052,Bernardino Batista,,,,,0,0,0,0,0,0,0,0,902432.75,1366284.94,1767907.17,1818710.17,2189250.11,2674247.22,2965162.87,3438910.04,4539517.83,5097960.76,5948050.08,7166121.48,7239824.96,7900171.75,9636277.97,10816505.48,11608811.81,13487772.44,14023429.68,16394503.79,15457017.47
PB,2502102,Boa Ventura,0.000341198,0.001039369,0.002736566,0.018639433,0.389823746,15.59826982,66.5548264,728.3832803,46692.6979,413731,859582.1,964975.69,899014.97,1307734,1763433.81,2086688.15,2452053.76,3386670,3020761.06,3387691.1,4381319.4,5255290.11,5946704.21,7382281.67,7731714.64,9038736.87,9370726.73,10253034.27,11629125.19,,12921928.86,14675631.01,14113956.98
PB,2502151,Boa Vista,,,,,0,0,0,0,0,0,0,0,886682.34,,,,2967346.58,3978649.55,,,,,,10782021.02,11539263.11,12685051.85,14113205.26,14898361.1,15276279,,18052793.76,19577826.51,19751249
PB,2502201,Bom Jesus,0.00034616,0.000906875,0.002876029,0.026319026,0.380150327,15.45331455,65.05547156,708.2970491,47169.4964,398959,813914.65,923099.49,874920.89,1244139.49,1664686.44,1769254,2136670.71,2549795.43,2860656.42,3232096.33,4000848.23,4609371.03,5309644.82,6302291.75,6624553.12,6997860.89,8633374.29,8977467.01,9830823.85,10933427.95,11394361.3,13164290.29,13019907
PB,2502300,Bom Sucesso,0.000396608,0.001268479,0.003450289,0.021341175,0.398328291,15.85198451,68.43529527,723.143114,46900.0014,408293,848909.21,948547.54,921445.18,1187275.47,1536688.27,1828290.02,2325299,2855944.63,2967750.71,3546886.65,4220998.68,4683017.2,5583848.78,6758369.09,7111723.59,7529749.34,9041458.39,9760194.78,10445012.96,11319644.7,11840348.41,12008967.49,14572877.45
PB,2502409,Bonito de Santa Fé,0.000351656,0.001149846,0.003221287,0.01961516,0.300095018,11.3984436,86.11651113,1014.138086,63247.3035,549922.9,1135438.63,1343173.04,1358891.97,1806396.41,3055765.55,3005783.86,4320056.33,4416470.05,4208850.05,4516493.52,5653520.08,6213958.52,6929536.5,10235376.4,10566686.19,11680847.18,14318090.05,15681035.58,17146891.28,18225138.81,19110950.89,21855001.03,21640062.7
PB,2502508,Boqueirão,0.000961312,0.003251982,0.008995473,0.077239132,1.101994218,30.13436335,152.481149,2189.453988,142599.6189,1258851.1,3075025.61,3501156.68,2973999.1,4419922.17,4744842.72,5035697,6056782.41,7558285.22,7452749.57,8462079.13,10403497.43,11200179.88,12199159.99,16102132.89,17192992.58,18962811.72,22533307.11,24180140.06,29198490.59,32220430.26,32965455.6,36953741.52,35632803.24
PB,2502607,Igaracy,0.00028027,0.000808965,0.002461631,0.015327411,0.364263346,13.58712985,60.07542385,773.137166,48588.3877,446097.6,863215.05,1034043.39,896531.72,,,2458372.95,2600947.71,,3322418.53,3878340.72,4776138.38,5307578.82,6326211.77,7844882.83,7846838.47,8982183.82,11037629.74,11672553.23,12712997.82,13542853.99,14101410.93,15523293.83,14219880.75
PB,2502706,Borborema,0.000245019,0.001187338,0.003300932,0.021640328,0.318016036,12.60013175,51.28260087,713.0057369,46510.7687,388965.3,813330.06,935454.32,903466.24,1317724.64,1716411.05,2026804.04,2313206.89,2802154.06,2956798.57,3414986.13,4489936.09,5373842.58,6329724.62,7270066.98,7540302.03,8424789.7,9697099.45,10040166.09,10979983.81,12660857.84,13578886.08,14867108.67,14450683.04
PB,2502805,Brejo do Cruz,0.000617336,0.002001605,0.005479605,0.032412559,0.480266582,22.35247069,94.23855847,1020.742444,92785.363,801178.2,1635130.41,1898111.64,1932364.15,2688549,3389790,3937469,4123983,4806390.87,4866752.8,5418547,6671537,7731940,10837581,11202814,12335189,13188327.96,16503606.58,16743171.7,19153715,,23953666.29,27740790.12,29961123.52
PB,2502904,Brejo dos Santos,0.000389749,0.001199283,0.003380649,0.021523038,0.321438764,15.83405393,66.92696011,718.6305502,47023.9611,392806.3,824986.5,937537.76,899741.12,1204782.78,1657845.89,2122237.94,2456671,3025754.85,3388236.91,3742977.69,4742440.02,5285461.5,6154205.1,7077248.62,7241226.31,8636580.17,9683094.55,10486636.27,12018785.53,13183439.64,13468079.35,15334360.93,15112570.89
PB,2503001,Caaporã,0.00067648,0.001771143,0.004625515,0.020372548,0.494499164,20.98635564,177.2584111,1741.861058,201237.3345,2396700.5,4825735.56,5198328.4,5245065.56,7829406,9088099,9437343,12159123,14230553,15468852,19412621.67,23994110.72,26221115.47,27119418.37,31307707.48,,31126260.29,37941980.6,42817130.29,47475976,51875484.29,54073423.03,59077866.62,56940228.59
PB,2503100,Cabaceiras,0.000357739,0.001191685,0.003157264,0.019293517,0.2872212,11.66371051,50.94516036,782.3466775,50589.368,486057,951532.66,1129191.78,1235691.3,1284475.5,1505387.27,1805343,2099101.65,2784047.35,3172592.03,3582932.27,4413839.41,4897259.64,5786104.69,7001841.56,7605644.11,8132479.29,9763380.59,10711702,11638878.88,12718777.13,13452936,15396856.09,15641067.13
PB,2503209,Cabedelo,0.001049013,0.002945832,0.008208452,0.034160118,0.885096436,28.54893375,255.9359725,1528.434312,155882.1989,2596436.3,5600251.32,7015206.95,8023528.24,11887094.36,14355099.05,15693645.05,19093261.57,21215554.9,20622760.27,30157193.58,41950587.52,51598028.46,70158383.49,89231287.72,89337822.97,101796901.8,115574650.3,123918159,142362622,170113254.2,160878452.3,174633121.1,186078863.6
PB,2503308,Cachoeira dos Índios,0.000346135,0.001087531,0.00307056,0.021822921,0.376543018,15.07575676,67.51399415,712.583026,61616.2959,563996.2,1164576.08,1313129.25,1270358.1,2168546,1820612,3145930,3047593.86,3782236.59,4138372.24,4956596.76,5937902.52,8192079.56,8112740,13414233.5,10051735.4,12336691.23,14109314.11,15802930.73,15138577.88,15066476.87,,18043347.12,20442875
PB,2503407,Cacimba de Areia,0.000246969,0.000767647,0.002114074,0.01342164,0.205049527,11.15768276,46.20769924,704.4633497,46300.4145,396348,806511.38,921344.76,932916.58,1162161.59,1660820.56,1635288.17,2040457.94,2647955.34,2758490.16,3205869.96,4164963.72,5003651.95,5626828.86,6921016.84,7673382.67,7502548.54,8871440.52,9114180.23,9961515,10809328.81,11444184.05,13108842.24,13015640.82
PB,2503506,Cacimba de Dentro,0.000578021,0.001969243,0.004704615,0.032503558,0.561074764,22.73116484,92.76495582,1418.445654,93130.4127,797515.8,1625563.88,1849943.32,2005750.01,,,5069175,5814479,6308209.85,6847119.98,7972963.71,10170727.83,11047835.09,12205586.38,17157642.52,17327908.06,19261542.93,20761880.73,21708757.99,24022680,28544883.54,,,31624481.11
PB,2503555,Cacimbas,,,,,0,0,0,0,0,0,0,0,971723.81,1474285.25,1628062.76,2403716.84,3170144.55,3903500,4052041.34,4921706.17,5927200.76,6681406.4,7827231.65,9479174.71,9366467.01,10744303.3,13360536.86,14221290.69,15360348.32,15741580.53,15570838.63,19027060.52,16050476.87
PB,2503605,Caiçara,0.000296208,0.001192395,0.003239117,0.018921632,0.284838291,27.19241938,114.1926809,1206.068519,77734.2029,727887.8,1524958.71,1697977.48,1703724.4,,,3045508,3146520,3874792.39,3942888.45,4353490,5295080,5685248,8374123,8244277,8983164,9518135.15,11612682.74,12452530.91,13799330.73,14724698.41,14987006.75,16845360.6,15691944.89
PB,2503704,Cajazeiras,0.001509697,0.005432211,0.011592618,0.078792814,1.374498727,51.97894105,234.0510501,3103.347535,204065.9198,1904510.7,4208795.9,5136351.29,5001321.85,7416186,8943558,10474640,13943734.19,17778143.18,18324110.87,21630370.54,26971024.61,31944390.51,36004710.19,40987448.2,33697845.27,53223575.28,59472778.19,66332484.32,71354981.48,76290234.7,78401131.41,90768434.34,86533305
PB,2503753,Cajazeirinhas,,,,,0,0,0,0,0,0,0,0,875644.3,,1828386.16,1752095.14,2177710.2,2832722.32,3016333.17,3603171.78,4422426.62,4985916.77,5679437.92,6836787.1,6937833.9,7471529.08,9169038.38,9911944.54,10116846.71,12259504.02,11713509.07,13917129.05,13521634.56
PB,2503803,Caldas Brandão,0.000349206,0.001067418,0.002931936,0.018529029,0.396379636,,66.47958967,715.9120566,45251.1267,400358.8,849985.71,993363.91,933984.12,1055747.75,1412899.04,2023432.18,2287519.31,2749990.75,,3262961.67,4208085.99,5055777.48,5673327.91,7263245.82,7234378.39,7757386.97,9369659.21,10002275.33,11236033.88,12192628.18,13660591.67,18177589.44,18818322.02
PB,2503902,Camalaú,0.0003446,0.001063665,0.002957561,0.018888594,0.283599018,11.05161825,45.92627182,709.2586837,47010.5035,398695.6,810210.55,924462.59,1018291.17,1352891.49,1692231.27,2287269,2435353.11,2765500.15,2987073.48,3442948.47,4355247.95,4968082.93,5762461.92,7136636.52,7757746.52,8284906.5,9881389.96,10387329.52,12023177.11,13065687.2,14068340.22,16171576.01,15935426.6
PB,2504009,Campina Grande,0.012476917,0.040576941,0.115756505,0.685450766,12.92505625,513.1008001,2411.917172,32543.07211,1449892.022,13581842.7,30544719.14,37856191.01,43721994.7,,,84436640.54,118408213,124256352.1,138375884.6,166319409.1,188535972.1,207825197.4,223821103.8,280692821.6,305812373.6,356372348.9,396890797.9,440927510.9,478795695.8,532381874.5,556904246,613067562.2,614867793.6
PB,2504033,Capim,,,,,0,0,0,0,0,0,0,0,877221.8,,,2143784,2586832.86,2332355.59,3277552.78,3816845.56,4745901.61,5631144.03,6853042.1,8447924.68,8037433.33,8723600.37,10745137.16,11265657.64,12159563,13599793.37,14337430.31,17583529.17,17504345.39
PB,2504074,Caraúbas,,,,,0,0,0,0,0,0,0,0,871897.44,,1535521,1536960.45,2184671.32,2750392.14,2762310.86,3076871.51,3989814.66,4540063.24,5245096.49,6958096.51,6572114.82,7609084.07,9169798.81,9593502.95,10927975,11275679.26,11717325.7,12430779.58,13353961.69
PB,2504108,Carrapateira,0.000332257,0.001048371,0.002845187,0.018761,0.276167091,11.09553276,48.78489287,713.7481469,46298.2397,395160.2,803610.7,913284.85,875745.34,1067081,1007490,1625080,1924251.34,2482842.66,2543410.56,2883890.87,3740882.22,4335911.36,5191580,6536080.62,6346219.51,6797744.29,8089808.91,8481757.87,9642290.82,10297082.49,10803239.66,12433138.6,12179709.96
PB,2504157,Casserengue,,,,,0,0,0,0,0,0,0,0,865974.08,1750861.77,1953416.43,2404659.7,2769744.56,3308495.84,3612659.8,4253625.74,5348298.49,6164943.29,7300697.53,8779161.34,9194957.13,9771856.6,12000301.63,12486676.65,13738289.68,14785610.88,15429972.34,17384198.74,18448838
PB,2504207,Catingueira,0.00034674,0.001064819,0.003045075,0.018973151,0.256585382,9.900457236,46.36210527,715.4696703,46461.8407,398143.5,811585.3199,928699.58,888908.9,1445965.31,1890943.67,1763493.07,2104669.07,2806661.51,2840633.11,3300485.58,4338240.59,5360367.54,6118488.21,7707749.29,7488914.08,7572229.63,,,10787230,11927194.1,12774494.66,15271284.23,14946267.56
PB,2504306,Catolé do Rocha,0.000819948,0.002477822,0.005144012,0.064724653,1.022217636,39.80126327,193.1882226,2121.599774,147586.5066,1433667.1,2873667.23,3941179.06,3697825.96,5520124.97,4814767.58,6871305.34,7441181,8530257.03,8965482.52,10108857.42,12544056.01,16923739.68,18562513.44,24359715.36,24943226.86,27277558.46,31729664.81,35184083.24,37964186.49,39648126.88,41520171.07,45569074.97,47899091.84
PB,2504355,Caturité,,,,,0,0,0,0,0,0,0,0,874966.63,1067203.58,1425954.55,1691377,2053751.45,2742506.67,3143119.65,3608419.82,4636113.64,5247071.18,6167229.66,7371058.28,7794148.31,8407531.48,10013588.36,10851599.17,11831818.49,13241087.21,13462782.22,14824753.64,15149064.43
PB,2504405,Conceição,0.000736569,0.002609938,0.008053487,0.044120678,0.936775891,42.81998749,179.4223179,1979.89535,123971.4788,1081532.8,2212605.52,2534284.49,2579862.46,,,5041294.88,5582858.74,6942587.26,7383135.49,8148338.04,10058984.8,11496389.33,13786380.88,17187369.35,17823299.66,18731318.98,22146089.35,24333517.86,26572344.43,30347460.53,32032634.23,38620753.56,34843906.48
PB,2504504,Condado,0.000357783,0.001103231,0.003163257,0.019210946,0.383636146,21.12187735,62.60953385,956.3204631,61310.9436,531896,1080485,1238846.27,1190813.98,1687437,2445801.29,2280264.39,2853929.87,3710989.71,3805790.67,4637852.08,5555190.59,6008004.32,6436389.16,8024381.36,8075138.92,8419009.55,10256481.37,10643785.23,11981496.65,13341689.94,13846838.06,16596733.85,15637725.12
PB,2504603,Conde,0.000795744,0.002276768,0.005849809,0.022810202,0.853144436,39.30578178,206.6079268,1824.711103,109374.1757,1222282.2,3053057.22,3311949.53,2773547.16,3666818.22,4047029.38,4454196.16,5606518.73,7845262.34,8789353.13,10926996.61,14688549.41,17833549.78,19884065.34,24676157.49,25078073.73,29489631.77,35056078.89,38808181.68,45407301,46784253.09,52158274.51,62743864.52,63800555
PB,2504702,Congo,0.000476813,0.001495406,0.004189164,0.026552917,0.396073346,15.58118084,65.96735789,719.6172561,47077.2489,422711.4,838097.31,1069311.85,901769.86,,,1488648.41,2259438.51,2734494,2991027,3360215.97,4230363.72,4989499.82,5881102.32,7680757.02,7350714.76,7931828,9442973.13,9943353.34,11052562.4,12550524.98,12710921.59,14811225.77,14131166
PB,2504801,Coremas,0.000467597,0.001815175,0.00499668,0.031823138,0.4933584,26.97844065,132.9440852,1433.396688,92544.6983,798450.6,1638098.08,1896487.4,1846427.56,2684967.93,2976732.73,4002956.68,4606241.99,5267703.57,5424236.44,5995303.68,7785869.1,8777746.96,10023358.37,13110048.44,13772031.01,15346765.97,18205879.76,20706066.55,22169436.22,24103152.72,24828182.1,28407660.31,27649752.5
PB,2504850,Coxixola,,,,,0,0,0,0,0,0,0,0,873724.7,,,1324898.79,1840734.78,2226181.61,2393321.05,,,3896268.59,4582476.02,5537220.86,5550021.41,6008564.1,7233092.63,7598353.47,6174955,9158544,9364201.36,10759721.96,10689212.12
PB,2504900,Cruz do Espírito Santo,0.000680999,0.002074055,0.005529494,0.027022804,0.470580582,19.70842855,88.63799575,1297.830396,95410.8905,937183.7,1871204.09,2475010.17,1813585.75,,,4427521,4955847,6150063,6607121,8161622,9698003,10004753,12113818.39,14220415.56,15282152.79,18194953.65,20762443.94,22229837.64,24187614.72,26513496.01,,,32661030.06
PB,2505006,Cubati,0.000501366,0.001559969,0.00435831,0.026830776,0.409485564,16.15540291,67.83581804,727.6033569,0,405017.5,837664.8,949441.11,926230.59,,,2513647.04,2743873.07,3294383.63,3709016.78,4388646.03,5424846.51,6275080.76,7311504.5,8524197.19,,9822420.79,11070145.18,11575979.99,13472545.7,14836318.27,16173994.09,18515746.8,17947500
PB,2505105,Cuité,0.001076082,0.003149575,0.008026608,0.04627952,0.746699891,29.08455284,166.8950196,1746.355549,109892.6394,1116331.5,2200681,2635189.03,2536160.32,4415126.81,4761525.26,5576181.57,6222247.74,7753836.07,7998164.5,9452232.02,11286990.47,11945137.8,,17385259.13,18272727.47,19964797.89,24435835.47,27286395.95,31529206.54,33738335.53,34654867.56,37651468.5,37267252.13
PB,2505204,Cuitegi,0.000248159,0.000778454,0.0021473,0.01346638,0.207601527,11.07468055,48.00981778,511.2519892,46610.722,411602.4,863068.43,1071723.57,954161.38,,,2152468,2635629.73,3088485.74,3255358.27,3760911.92,4784860.89,5427685.15,6238656.36,7636407.05,7686309.42,8543227,10547990.97,10834222.7,12693469.19,14008830.63,15027956.78,17185092,16230151.02
PB,2505238,Cuité de Mamanguape,,,,,0,0,0,0,0,0,0,0,865592.25,,,2525866.9,2757429.2,,4191347.78,5202094.22,6067709.46,6929155,7985039,9363192.14,9577378.13,10756685,,13345479.09,14343738,15241686.72,15772227.17,18018457.09,16984089.61
PB,2505279,Curral de Cima,,,,,0,0,0,0,0,0,0,0,865299.28,,,2008074,2624157,3288999,3665491,4328335,5101957,6008613,6721080.85,8020517.49,8213564.39,9081457.25,,,12529602,13253856,13717816.66,15597462.64,15043575
PB,2505303,Curral Velho,0.000349249,0.001043386,0.003078675,0.017152949,0.393122691,15.61550505,82.57472865,702.4278167,50066.5693,406756.5,863669.3,937836.55,901128.96,1179666.74,1097756.59,1863403.53,2223779.83,3195043,2778002.05,3162258.35,3941281.31,4495243.18,5213616.64,6966828.01,6600829.08,7178570.49,8442354,9360416.91,9880352.98,10567667.82,10419281.74,12965207.71,9620345.36
PB,2505352,Damião,,,,,0,0,0,0,0,0,0,0,869595.84,,,1891815,2520862,3157845.39,3272665.62,3946810,4937509,5604265,6620198,8086351,8203903,9037923.2,10420397.07,10845593.9,12406404.4,13127760.17,13921188.03,15560632.94,15220014.42
PB,2505402,Desterro,0.000505262,0.001941442,0.003872512,0.022536802,0.4756528,18.37681611,91.56630095,1410.735895,90504.5482,792591.8,1609330.34,1839004.52,2092351.9,2268568.46,2941142.23,3193415.34,3863954.83,5932182,4818129.38,5453728.34,6212652.27,6659359.35,8146317.41,8597127.29,9167386.36,9256702.1,11770685.46,13300777.75,13274315.32,14550202.97,13782831.1,16822559.06,15682289.14
PB,2505501,Vista Serrana,0.000337093,0.00104035,0.002942814,0.018500609,0.2778856,15.66834091,65.11003938,706.4732861,46379.452,396509.8,809649.15,0,885782.03,,,1697639.83,2057002.59,2559160.86,2694116.02,3171650.12,4147803.87,4571602.41,5106368.7,6071619.17,6205705.39,6928670.44,8167844.77,8688025.83,9902471.87,11031772.83,11049986.25,12799290.83,11295004.45
PB,2505600,Diamante,0.000344086,0.001068078,0.003048996,0.018722981,0.289185091,15.14164778,46.78731124,716.2782064,47104.3344,402672.5,828480.71,948388.37,1210735.58,,,2087081.49,2478321.63,2961934.38,3622855,3592434.15,4571518.97,5482309.27,6491648.56,8504696.5,8539172.62,8741243.04,10843308.27,11679073.75,12532245.6,,14480880.1,15936890.61,14888445.11
PB,2505709,Dona Inês,0.000400766,0.001587924,0.004107419,0.028276899,0.425099273,16.75100876,69.84811447,941.2447154,60742.2209,529130.9,1077040.22,1227567.27,1178962.87,,,2867228.84,3429002.06,4004794.57,4534490.03,5440993.64,6949587.98,7822600.27,9016475.67,10431537.11,11419694.19,12928769.46,15660064.58,17088426.74,18558597.3,20503354.56,21382475.26,24789644.82,23403710.74
PB,2505808,Duas Estradas,0.000310946,0.000961614,0.002347656,0.016226457,0.2543112,9.597266291,41.15870175,443.7356664,46690.0989,401488,837502.22,959381.78,919196.6,,,2188500,2395762,2692253.68,2973011,3484370.48,4438513.41,5028927.41,5953361.7,7457860.95,7699299.27,8084145.43,9897080.06,10161368.59,11210134.19,12362724.34,12659738.92,14521948.22,14323653.48
PB,2505907,Emas,0.000335693,0.001040834,0.002862798,0.018538637,0.395042873,15.73660655,65.7738404,705.0580023,46684.1873,400043.5,816125.18,925220.88,881831.49,1151427.32,1421722.4,1759856.11,2212355.38,2584465.77,2693436.31,3127790.08,3920658.64,4602483.86,5512096.18,6528169.11,6950356.35,7079995.59,8626029.51,8982817.46,9946393.07,10826106.3,11554240.75,13294145.97,13148652.28
